;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);31803;872;24;651;14;707;31795;8;;24;24;21;;;;31827;49;;;;;1
2;в том числе:       получили аттестат об основном общем образовании;31763;861;23;641;14;707;31755;8;;24;24;21;;;;31787;48;;;;;1
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;10528;96;1;88;3;104;10528;;;;;;;;;10528;;;;;;
4;получили на ГИА неудовлетворительные результаты;2;;;;;;2;;;;;;;;;2;1;;;;;
5;не участвовали в ГИА;38;11;1;10;;;38;;;;;;;;;38;;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;1578;19;;18;2;6;1578;;;;;;;;;1578;;;;;;
7;в IV квартале прошлого года;23;;;;;;23;;;;;;;;;23;;;;;;
8;после 1 сентября текущего года;24;;;;;;24;;;;;;;;;24;2;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);7546;196;5;129;4;147;7545;1;;;;;;;;7546;98;;;;;
10;в том числе:       получили аттестат о среднем общем образовании;7476;196;5;129;4;147;7475;1;;;;;;;;7476;97;;;;;
11;получили на ГИА неудовлетворительные результаты;53;;;;;;53;;;;;;;;;53;1;;;;;
12;не участвовали в ГИА;17;;;;;;17;;;;;;;;;17;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;732;5;;5;;3;732;;;;;;;;;732;4;;;;;
14;в IV квартале прошлого года;23;;;;;;23;;;;;;;;;23;;;;;;
15;после 1 сентября текущего года;15;;;;;;15;;;;;;;;;15;1;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;7073;124;5;85;;17;7072;1;;;;;;;;7073;80;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);7073;116;5;80;;17;7072;1;;;;;;;;7073;79;;;;;
18;из них сдали ЕГЭ;7014;103;5;67;;15;7013;1;;;;;;;;7014;79;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);7071;116;5;80;;17;7070;1;;;;;;;;7071;79;;;;;
20;из них сдали ЕГЭ;6862;97;5;61;;10;6861;1;;;;;;;;6862;78;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;456;72;;44;4;130;456;;;;;;;;;456;18;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;98;39;;39;;1;98;;;19;19;4;5;;;117;;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";415;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";317;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";1;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";3;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
