;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);6842;292;211;359;271;636;479;1065;811;1053;839;951;791;898;707;714;568;527;406;347;277
2;в том числе:       руководящие работники – всего;464;2;1;11;11;50;41;90;65;87;78;88;72;51;38;46;41;23;17;16;14
3;из них:             директор;142;;;1;1;8;7;30;17;20;19;37;31;16;11;16;16;7;6;7;7
4;заместители директора;307;2;1;10;9;41;33;58;47;64;56;48;38;33;25;28;23;16;11;7;5
5;руководитель филиала;13;;;;;1;1;2;1;3;3;2;2;2;2;1;1;;;2;2
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);4055;253;193;289;230;407;325;639;542;535;472;481;435;525;462;397;362;301;272;228;206
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);3409;216;162;235;183;337;261;533;443;440;382;407;369;455;400;346;315;251;224;189;170
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;898;83;82;58;58;80;80;128;128;102;102;106;106;122;122;119;117;65;65;35;35
9;русского языка и литературы;393;13;13;14;14;30;29;70;60;61;56;51;51;51;51;43;43;27;27;33;33
10;языка народов России и литературы;170;3;3;3;2;6;6;17;17;15;15;43;42;33;33;20;20;17;17;13;13
11;истории, экономики, права, обществознания;238;9;4;22;16;30;23;38;31;33;30;29;27;34;30;25;19;9;9;9;8
12;информатики;80;3;2;9;3;9;3;19;14;18;13;8;6;9;4;4;2;;;1;1
13;физики;98;6;2;6;1;12;10;14;8;19;9;5;3;10;5;7;4;11;8;8;4
14;математики;321;9;8;26;20;36;23;45;41;45;43;24;24;41;31;29;27;32;31;34;33
15;химии;89;4;3;3;2;5;5;14;13;15;15;12;11;9;9;9;9;10;9;8;8
16;географии;110;3;3;6;6;11;9;9;7;16;14;23;21;17;16;15;15;7;6;3;3
17;биологии;98;5;4;7;7;6;6;14;13;11;11;14;14;19;19;8;8;4;3;10;10
18;иностранных языков;293;15;13;36;34;36;35;77;75;54;47;20;19;18;17;16;16;14;14;7;7
19;из них:                         английского языка;285;15;13;36;34;36;35;77;75;50;44;19;18;17;16;16;16;13;13;6;6
20;немецкого языка;7;;;;;;;;;3;3;1;1;1;1;;;1;1;1;1
21;французского языка;;;;;;;;;;;;;;;;;;;;;
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;237;47;15;27;7;49;16;39;5;17;1;13;2;21;6;9;2;12;2;3;1
24;труда (технологии);143;2;2;4;1;8;4;18;8;12;9;29;19;24;18;16;9;22;16;8;3
25;музыки и пения;58;3;2;6;5;7;5;6;5;4;3;8;7;8;8;3;3;10;8;3;2
26;изобразительного искусства, черчения;36;4;3;2;1;2;2;4;4;3;3;3;3;9;7;4;4;3;2;2;2
27;основ безопасности и защиты Родины;32;3;;;;5;1;5;;1;;5;;5;;3;1;1;;4;
28;основ духовно-нравственной культуры народов России;2;;;;;;;1;1;;;;;;;1;1;;;;
29;прочих предметов;113;4;3;6;6;5;4;15;13;14;11;14;14;25;24;15;15;7;7;8;7
30;учителя-логопеды;50;2;2;3;3;7;7;9;9;13;13;2;2;8;8;4;4;1;1;1;1
31;учителя-дефектологи;26;;;;;3;3;7;7;3;3;5;5;5;5;;;2;2;1;1
32;из них:                      олигофренопедагог;2;;;;;;;;;1;1;1;1;;;;;;;;
33;тифлопедагог;;;;;;;;;;;;;;;;;;;;;
34;сурдопедагог;1;;;;;;;1;1;;;;;;;;;;;;
35;социальные педагоги;56;1;1;2;2;7;7;10;10;11;11;6;6;8;8;6;6;4;4;1;1
36;педагоги дополнительного образования;53;5;3;1;;10;9;7;6;3;3;6;5;5;3;3;2;6;5;7;5
37;педагоги-психологи;108;6;6;13;13;15;14;27;27;16;16;13;13;7;7;7;5;2;2;2;2
38;воспитатели;150;11;8;11;8;4;3;18;14;23;19;22;17;18;14;17;16;12;12;14;13
39;мастера производственного обучения;;;;;;;;;;;;;;;;;;;;;
40;тьюторы;22;2;2;1;1;2;2;5;5;4;4;2;2;1;1;1;1;2;2;2;2
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;55;5;5;17;14;11;10;11;10;6;6;4;4;1;1;;;;;;
42;другие;126;5;4;6;6;11;9;12;11;16;15;14;12;17;15;13;13;21;20;11;11
43;учебно-вспомогательный персонал;221;6;5;6;6;27;25;38;31;50;46;28;26;18;14;20;17;17;15;11;7
44;иной персонал;2102;31;12;53;24;152;88;298;173;381;243;354;258;304;193;251;148;186;102;92;50
45;из них:             ассистент (помощник);;;;;;;;;;;;;;;;;;;;;
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;61;4;4;6;4;;;14;11;12;12;8;8;8;8;5;5;2;2;2;2
49;из них воспитатели;56;4;4;6;4;;;14;11;10;10;8;8;7;7;4;4;1;1;2;2
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;25;;;2;2;1;1;4;3;2;2;1;1;11;8;1;1;1;1;2;1
51;из них учителя;22;;;2;2;1;1;3;3;2;2;;;11;8;1;1;;;2;1
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;Должностное лицо, ответственное за предоставление первичных статистических данных (лицо, уполномоченное предоставлять первичные статистические данные от имени юридического лица или от имени гражданина, осуществляющего предпринемательскую деятельность без;;;;;;;;;;;;;;;;;;
;;образования юридического лица);образования юридического лица);образования юридического лица);;;;;;;;;;;;;;;;;;
;;;;;(должность);(должность);(должность);;(Ф.И.О);(Ф.И.О);(Ф.И.О);(подпись);;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;(номер контактного телефона);(номер контактного телефона);;(e-mail);(e-mail);;(дата составления документа);(дата составления документа);;;;;;;;;;
