;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;38334;14535;7006;3212;20515;9898;4071;3284;1783;1863;178;26;9;5
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;588;588;317;564;;;;;;;;;;
4;7 лет;3039;3039;1505;2447;;;;;;;;1;;
5;8 лет;3692;3692;1776;184;;;;;;;;2;1;
6;9 лет;3719;3718;1779;15;1;;;;;;;2;1;1
7;10 лет;3974;3167;1507;1;807;418;777;;;;;2;1;
8;11 лет;4137;279;108;;3858;1881;2957;;;;;1;;
9;12 лет;4200;39;11;1;4161;2015;285;;;;;4;2;
10;13 лет;4201;9;3;;4192;1992;36;;;;;2;;
11;14 лет;3756;4;;;3750;1850;13;2;1;1;1;;;
12;15 лет;3590;;;;3093;1478;3;497;273;465;10;2;1;1
13;16 лет;2141;;;;500;219;;1641;896;1244;40;8;3;3
14;17 лет;1146;;;;116;36;;1030;577;128;47;2;;
15;18 лет;81;;;;24;6;;57;25;7;19;;;
16;19 лет;9;;;;5;;;4;1;1;4;;;
17;20 лет;5;;;;2;1;;3;2;1;4;;;
18;21 год;9;;;;4;2;;5;1;3;6;;;
19;22 года;5;;;;;;;5;2;1;5;;;
20;23 года;6;;;;;;;6;1;4;6;;;
21;24 года;4;;;;;;;4;;2;4;;;
22;25 лет;4;;;;;;;4;;1;4;;;
23;26 лет;7;;;;1;;;6;;;7;;;
24;27 лет;4;;;;1;;;3;;;4;;;
25;28 лет;2;;;;;;;2;1;2;2;;;
26;29 лет;2;;;;;;;2;;1;2;;;
27;30–34 года;8;;;;;;;8;3;2;8;;;
28;35–39 лет;2;;;;;;;2;;;2;;;
29;40 лет и старше;3;;;;;;;3;;;3;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
