;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);38311;3583;3735;3942;4019;4207;4166;3878;3874;3995;1760;1148;;4
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);38180;3578;3714;3926;4010;4198;4157;3871;3867;3963;1753;1139;;4
3;в том числе обучались:       очно;38049;3578;3714;3926;4010;4198;4157;3870;3864;3925;1697;1110;;
4;очно-заочно;92;;;;;;;1;2;26;43;17;;3
5;заочно;39;;;;;;;;1;12;13;12;;1
6;Численность экстернов, окончивших данный класс;131;5;21;16;9;9;9;7;7;32;7;9;;
7;из них (из стр.06)  обучались:       в форме семейного образования;119;5;21;16;9;9;9;7;7;32;3;1;;
8;в форме самообразования;12;;;;;;;;;;4;8;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
