;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);96198;9860;10154;10282;9958;10033;9765;9822;9721;9634;3778;3179;4;8
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);96078;9851;10137;10268;9948;10026;9761;9816;9712;9615;3762;3170;4;8
3;в том числе обучались:       очно;95803;9843;10126;10259;9944;9978;9728;9768;9659;9589;3739;3169;1;
4;очно-заочно;251;8;11;9;4;48;33;48;53;26;9;1;1;
5;заочно;24;;;;;;;;;;14;;2;8
6;Численность экстернов, окончивших данный класс;120;9;17;14;10;7;4;6;9;19;16;9;;
7;из них (из стр.06)  обучались:       в форме семейного образования;110;9;17;14;10;7;4;6;9;19;14;1;;
8;в форме самообразования;10;;;;;;;;;;2;8;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
