;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);523;11;15;21;36;52;48;51;66;77;60;72;11;3;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);523;11;15;21;36;52;48;51;66;77;60;72;11;3;
3;в том числе (из строки 02) обучались:       очно;462;8;15;21;31;49;38;41;61;68;52;64;11;3;
4;очно-заочно;61;3;;;5;3;10;10;5;9;8;8;;;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;333;11;;;22;35;33;29;42;45;58;58;;;
7;10 лет;111;;14;14;10;9;11;16;17;20;;;;;
8;11 лет;;;;;;;;;;;;;;;
9;12 лет;28;;;;1;3;1;6;3;3;2;8;1;;
10;13 лет;51;;1;7;3;5;3;;4;9;;6;10;3;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);;;;;;;;;;;;;;;
12;в том числе по программам с нормативным сроком освоения:       9 лет;;;;;;;;;;;;;;;
13;10 лет;;;;;;;;;;;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;;;;;;;;;;;;;;;
16;13 лет;;;;;;;;;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;;;;;;;;;;;;;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
