;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);15734;761;642;655;547;939;787;1321;1161;1691;1459;2269;2031;2792;2477;2369;1977;1759;1311;1178;843
2;в том числе:       руководящие работники – всего;965;5;3;15;14;56;40;76;67;147;128;201;181;238;207;118;102;74;60;35;29
3;из них:             директор;252;;;1;1;7;2;12;7;33;24;51;43;80;60;31;24;25;17;12;9
4;заместители директора;557;5;3;13;12;48;37;49;45;78;70;121;110;132;123;67;60;31;27;13;11
5;руководитель филиала;64;;;;;1;1;7;7;8;6;11;10;11;8;13;11;8;6;5;4
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);9654;707;607;558;464;636;528;803;708;1028;904;1376;1259;1819;1693;1377;1247;871;743;479;404
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);7920;573;485;438;353;485;389;593;506;765;652;1133;1029;1570;1453;1189;1076;762;652;412;350
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2376;156;154;107;107;109;109;166;166;206;206;369;368;585;584;384;382;190;190;104;104
9;русского языка и литературы;1001;66;63;54;52;50;50;54;48;76;71;142;140;223;220;167;164;107;105;62;61
10;языка народов России и литературы;;;;;;;;;;;;;;;;;;;;;
11;истории, экономики, права, обществознания;551;58;45;41;28;51;37;49;40;55;45;64;48;88;80;79;72;41;33;25;20
12;информатики;216;16;10;16;7;18;8;28;18;47;29;41;28;28;20;11;7;7;3;4;2
13;физики;240;16;9;7;5;13;8;17;14;26;18;31;29;50;41;31;29;25;20;24;15
14;математики;797;62;56;46;38;47;42;52;48;62;59;105;97;143;139;139;135;87;84;54;51
15;химии;193;5;5;5;5;8;6;14;12;11;9;13;11;46;44;37;37;35;33;19;16
16;географии;249;8;7;9;7;5;5;9;9;27;25;60;53;62;56;27;27;29;26;13;10
17;биологии;232;13;13;10;7;12;11;14;11;19;19;44;43;46;44;44;43;20;20;10;10
18;иностранных языков;837;87;81;70;66;89;88;93;88;118;114;117;115;91;87;68;68;66;65;38;37
19;из них:                         английского языка;677;84;78;63;60;74;74;84;79;103;99;95;93;63;60;43;43;42;41;26;25
20;немецкого языка;136;3;3;6;5;12;11;8;8;13;13;20;20;25;24;21;21;18;18;10;10
21;французского языка;19;;;1;1;3;3;1;1;2;2;1;1;2;2;4;4;3;3;2;2
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
