;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;107;6;;;11;11;12;13;16;12;12;14;;;
2;В них обучающихся, чел.;661;28;;;43;61;80;86;87;93;89;94;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;17;;1;2;2;1;1;1;2;3;2;1;1;;
4;В них обучающихся, чел.;126;;9;15;13;2;7;14;21;21;15;7;2;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;17;;1;1;1;1;1;1;1;2;1;3;3;1;
6;В них обучающихся, чел.;162;;4;4;6;16;15;10;12;27;10;25;25;8;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;93;5;;;9;13;13;6;9;5;12;10;5;2;4
8;В них обучающихся, чел.;651;21;;;62;68;83;46;54;53;101;96;43;6;18
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;4;;1;3;;;;;;;;;;;
10;В них обучающихся, чел.;36;;10;26;;;;;;;;;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);238;11;3;6;23;26;27;21;28;22;27;28;9;3;4
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";1636;49;23;45;124;147;185;156;174;194;215;222;70;14;18
13;в том числе обучаются:          очно;1631;49;23;45;124;146;181;156;174;194;215;222;70;14;18
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;5;;;;;1;4;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);473;19;7;4;19;37;46;35;51;53;60;69;54;11;8
17;девочки;529;14;3;12;52;45;48;54;55;63;63;82;27;5;6
18;лица с ограниченными возможностями здоровья;1636;49;23;45;124;147;185;156;174;194;215;222;70;14;18
19;из них (из строки 18):             инвалиды;157;6;;;46;34;25;;2;4;10;4;6;9;11
20;дети-инвалиды;708;31;12;34;42;59;72;62;80;86;94;102;30;3;1
21;инвалиды (кроме учтенных в строке 19);2;;;;;;;;;1;1;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;122;2;;;6;6;8;12;9;10;21;23;17;3;5
24;из них воспитанники (без приходящих учащихся);92;2;;;4;4;7;8;5;7;16;14;17;3;5
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
