;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;122718;49408;24056;11300;63960;31130;12755;9350;4755;4719;794;497;172;7
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;804;804;437;781;;;;;;;;7;3;
4;7 лет;9887;9887;4805;8882;;;;;;;;34;9;1
5;8 лет;12352;12352;6023;1524;;;;;;;1;46;19;1
6;9 лет;12899;12878;6278;93;21;6;15;;;;1;36;10;
7;10 лет;13155;11616;5649;7;1539;813;1350;;;;;58;26;1
8;11 лет;12895;1665;771;6;11230;5374;9507;;;;1;42;19;1
9;12 лет;13180;145;66;4;13035;6332;1632;;;;;37;18;
10;13 лет;12454;30;12;1;12424;6121;192;;;;1;47;24;1
11;14 лет;12782;11;6;1;12768;6482;22;3;1;3;;38;7;1
12;15 лет;11479;8;2;1;10980;5225;5;491;275;477;5;33;16;1
13;16 лет;5782;3;1;;1569;667;2;4210;2279;3559;19;23;8;
14;17 лет;3884;5;3;;187;72;1;3692;1976;414;33;10;8;
15;18 лет;430;1;;;41;16;;388;177;40;19;2;2;
16;19 лет;47;;;;22;8;1;25;11;3;32;8;;
17;20 лет;23;;;;9;3;1;14;3;1;22;3;1;
18;21 год;35;;;;16;3;4;19;4;11;34;6;;
19;22 года;33;;;;13;1;3;20;6;9;32;6;;
20;23 года;35;;;;8;1;;27;2;9;35;2;;
21;24 года;51;;;;17;2;3;34;5;18;50;13;;
22;25 лет;30;;;;8;;;22;3;10;30;3;;
23;26 лет;41;;;;4;;3;37;2;28;41;6;;
24;27 лет;48;;;;4;;;44;2;25;48;7;;
25;28 лет;34;;;;5;;1;29;2;5;34;5;;
26;29 лет;50;2;2;;5;;;43;;3;50;6;;
27;30–34 года;105;;;;17;2;2;88;3;28;105;6;1;
28;35–39 лет;89;;;;9;;2;80;2;40;89;3;;
29;40 лет и старше;114;1;1;;29;2;9;84;2;36;112;10;1;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
