;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10, 13);Численность обучающихся по программам начального общего образования – всего;Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-го класса или 1-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам основного общего образования – всего;Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-го класса или 5-го класса первого года обучения  по пролонги- рованным программам;Численность обучающихся по программам среднего общего образования – всего;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-го класса  или 10-го класса первого года обучения  по пролонги-рованным программам;Численность обучающихся по программам образование обучающихся с умственной отсталостью (интеллекту-альными нарушениями);Численность обучающихся по программам из графы 13 девочки;Численность обучающихся по программам из графы 13 обучающиеся первого года обучения;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 17) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;2825;576;221;151;585;216;103;28;9;8;1636;529;72;5;;;
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;;;;
3;6 лет;3;1;1;1;;;;;;;2;1;2;;;;
4;7 лет;66;45;12;45;;;;;;;21;5;19;;;;
5;8 лет;207;130;54;66;;;;;;;77;16;41;;;;
6;9 лет;256;140;45;20;;;;;;;116;39;4;;;;
7;10 лет;267;140;62;12;1;1;1;;;;126;46;;;;;
8;11 лет;260;73;28;4;39;19;36;;;;148;53;;;;;
9;12 лет;304;37;14;1;92;33;39;;;;175;60;;;;;
10;13 лет;280;6;1;1;102;45;19;;;;172;66;;;;;
11;14 лет;305;3;3;1;86;21;6;;;;216;59;;;;;
12;15 лет;344;1;1;;136;51;1;;;;207;60;;;;;
13;16 лет;203;;;;68;25;1;;;;135;54;;;;;
14;17 лет;127;;;;47;12;;11;2;4;69;22;;;;;
15;18 лет;53;;;;12;9;;9;5;4;32;10;;;;;
16;19 лет;25;;;;2;;;8;2;;15;6;;;;;
17;20 лет;3;;;;;;;;;;3;2;;;;;
18;21 год;1;;;;;;;;;;1;;;;;;
19;22 года;3;;;;;;;;;;3;2;;;;;
20;23 года;1;;;;;;;;;;1;1;;;;;
21;24 года;;;;;;;;;;;;;;;;;
22;25 лет;1;;;;;;;;;;1;1;;;;;
23;26 лет;;;;;;;;;;;;;;;;;
24;27 лет;4;;;;;;;;;;4;1;;;;;
25;28 лет;5;;;;;;;;;;5;;;;;;
26;29 лет;3;;;;;;;;;;3;1;;;;;
27;30–34 года;16;;;;;;;;;;16;1;1;1;;;
28;35–39 лет;28;;;;;;;;;;28;6;2;;;;
29;40 лет и старше;60;;;;;;;;;;60;17;3;4;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
