;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;5468;556;569;582;583;545;560;521;531;540;235;216;18;12
2;В них обучающихся, чел.;104934;10105;11050;11488;11545;10842;11229;10048;10402;10636;3815;3471;191;112
3;Число классов с углубленным изучением отдельных предметов, ед.;207;2;3;3;7;27;24;43;39;30;15;14;;
4;В них обучающихся, чел.;5312;54;92;87;207;689;699;1175;1073;846;212;178;;
5;Число гимназических классов, ед.;250;25;23;25;25;24;27;24;24;25;15;13;;
6;В них обучающихся, чел.;6952;643;631;678;708;693;790;713;691;703;359;343;;
7;Число лицейских классов, ед.;202;20;19;21;19;19;22;15;21;20;13;13;;
8;В них обучающихся, чел.;5520;503;491;595;531;559;629;432;579;532;343;326;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;6127;603;614;631;634;615;633;603;615;615;278;256;18;12
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";122718;11305;12264;12848;12991;12783;13347;12368;12745;12717;4729;4318;191;112
11;в том числе обучаются:          очно;121924;11305;12258;12848;12991;12754;13314;12352;12710;12632;4477;4282;;1
12;очно-заочно;542;;3;;;26;24;12;25;82;159;36;94;81
13;заочно;252;;3;;;3;9;4;10;3;93;;97;30
14;Из строки 10:          воспитанники (без приходящих учащихся);4;;;;;;;;;;4;;;
15;девочки;59941;5437;5997;6323;6299;6152;6415;6129;6350;6084;2433;2309;8;5
16;оставленные на повторное обучение;448;5;59;30;24;28;51;59;42;133;10;7;;
17;лица с ограниченными возможностями здоровья;1519;95;102;165;198;166;184;209;205;175;11;8;;1
18;из них:                инвалиды;35;5;3;3;3;6;3;3;6;1;1;1;;
19;дети-инвалиды;419;46;43;54;49;37;50;45;37;46;6;5;;1
20;инвалиды (кроме учтенных в строке 18);2;;;;;;;;;1;;1;;
21;дети-инвалиды (кроме учтенных в строке 19);1013;70;93;89;79;93;113;116;126;142;53;39;;
22;дети-сироты и дети, оставшиеся без попечения родителей;490;24;28;37;52;37;62;64;79;76;14;17;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;497;51;50;39;49;62;59;38;54;49;24;8;7;7
25;из них девочки;172;16;21;17;21;19;23;14;15;14;6;6;;
26;обучающиеся лица без гражданства;7;2;1;;;;1;1;1;1;;;;
