;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;104;8;;;12;9;11;8;12;14;15;15;;;
2;В них обучающихся, чел.;978;55;;;99;88;107;68;126;148;146;141;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;50;;3;4;4;5;5;5;5;6;6;2;5;;
4;В них обучающихся, чел.;411;;24;25;30;41;41;45;40;54;47;22;42;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;82;5;5;1;8;7;5;7;7;6;6;6;9;10;
6;В них обучающихся, чел.;800;44;31;8;66;64;59;63;74;63;78;66;84;100;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;68;8;;;4;3;4;6;5;5;8;14;7;3;1
8;В них обучающихся, чел.;550;61;;;46;24;37;47;44;60;65;81;59;24;2
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;70;;4;8;6;6;7;8;8;10;5;2;2;3;1
10;В них обучающихся, чел.;443;;21;41;39;41;41;45;52;63;52;15;11;18;4
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);374;21;12;13;34;30;32;34;37;41;40;39;23;16;2
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";3182;160;76;74;280;258;285;268;336;388;388;325;196;142;6
13;в том числе обучаются:          очно;3168;160;76;74;278;256;284;267;334;386;388;321;196;142;6
14;очно-заочно;14;;;;2;2;1;1;2;2;;4;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);939;39;10;6;73;68;91;69;117;103;129;88;83;61;2
17;девочки;1039;60;23;20;98;91;87;82;115;107;135;115;59;43;4
18;лица с ограниченными возможностями здоровья;3182;160;76;74;280;258;285;268;336;388;388;325;196;142;6
19;из них (из строки 18):             инвалиды;86;;;;;;;;;3;6;9;28;38;2
20;дети-инвалиды;1841;101;60;45;158;162;163;161;187;235;249;189;87;40;4
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;196;2;8;5;10;16;14;20;18;27;25;31;9;11;
24;из них воспитанники (без приходящих учащихся);50;1;1;1;3;5;2;3;2;8;6;4;6;8;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
