;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, чел;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего, чел;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц , ед;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения , чел;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения, чел;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий, чел;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий, чел
1;Всего по образовательным программам (сумма строк 02, 12, 22, 32);466100;7105;;19118;;22663;478
2;Образовательные программы начального общего образования;191817;2423;13;7321;;9249;139
3;из них адаптированные;5094;11;1;109;;288;45
4;в том числе:           для глухих;90;;;;;;
5;для слабослышащих и позднооглохших;183;;;1;;4;
6;для слепых;26;;;;;;
7;для слабовидящих;132;1;;2;;4;2
8;с тяжелыми нарушениями речи;624;3;1;18;;19;2
9;с нарушениями опорно-двигательного аппарата;313;2;;7;;48;31
10;с задержкой психического развития;3164;3;;73;;180;8
11;с расстройствами аутистического спектра;562;2;;8;;33;2
12;Образовательные программы основного общего образования;235129;3155;26;9911;;11379;263
13;из них адаптированные;4243;7;2;63;;271;70
14;в том числе:           для глухих;101;;;;;;
15;для слабослышащих и позднооглохших;173;;;2;;4;
16;для слепых;40;;;;;3;2
17;для слабовидящих;173;;;;;5;
18;с тяжелыми нарушениями речи;236;;;2;;6;1
19;с нарушениями опорно-двигательного аппарата;279;;;6;;67;44
20;с задержкой психического развития;3038;3;1;47;;167;17
21;с расстройствами аутистического спектра;203;4;1;6;;19;6
22;Образовательные программы среднего общего образования;34107;1520;30;1809;;1836;71
23;из них адаптированные;122;;;;;19;18
24;в том числе:           для глухих;39;;;;;1;1
25;для слабослышащих и позднооглохших;5;;;;;1;1
26;для слепых;14;;;;;2;2
27;для слабовидящих;24;;;;;;
28;с тяжелыми нарушениями речи;1;;;;;;
29;с нарушениями опорно-двигательного аппарата;29;;;;;12;11
30;с задержкой психического развития;6;;;;;;
31;с расстройствами аутистического спектра;4;;;;;3;3
32;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);5047;7;;77;;199;5
33;Справочно. Код по ОКЕИ: человек – 792  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 02);63;;;;;;
34;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;41;;;;;;
35;основного общего образования (из строки 12);72;;;;;;
36;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;54;;;;;;
37;среднего общего образования (из строки 22);5;;;;;;
38;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;5;;;;;;
39;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 32);82;;;;;;
40;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;15;;;;;;
