;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;466100;460370;9450;249;3082;115;2496;5730;5730;185;2635;;;464378;1105;617
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;7105;7103;54;;17;7;17;2;;;;;;7104;1;
3;с применением электронного обучения;19118;19070;216;;49;7;50;48;38;;20;;;19117;1;
4;с применением дистанционных образовательных технологий;22663;22647;737;45;270;6;341;16;16;4;9;;;22662;1;
5;по индивидуальным учебным планам;3392;2910;1965;50;835;6;335;482;471;18;346;;;3391;1;
6;на дому;5392;4975;3443;119;1931;19;468;417;399;2;316;;;5369;23;
7;в медицинской организации;27;27;;;;;17;;;;;;;27;;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);608;608;251;15;170;4;277;;;;;;;608;;
9;по индивидуальным учебным планам (из строки 05);1344;1299;875;26;548;4;306;45;45;1;31;;;1344;;
