;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);44411;716;32;298;23;175;44067;119;225;205;205;30;31;;;44616;331;12;1;3;1;3
2;в том числе:       получили аттестат об основном общем образовании;44027;685;26;281;22;174;43764;94;169;196;196;30;31;;;44223;323;11;;3;1;3
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;15228;85;3;68;4;44;15168;9;51;22;22;13;9;;;15250;15;;;;;
4;получили на ГИА неудовлетворительные результаты;304;1;;;1;1;233;24;47;9;9;;;;;313;6;;;;;
5;не участвовали в ГИА;80;30;6;17;;;70;1;9;;;;;;;80;2;1;1;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;3429;14;1;10;1;9;3427;1;1;4;4;4;;;;3433;24;;;;1;
7;в IV квартале прошлого года;409;1;;;;;408;1;;;;;;;;409;22;;;;;
8;после 1 сентября текущего года;1878;10;;3;;;1791;22;65;1;;;;;;1879;23;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);14427;73;11;55;9;47;14262;122;43;10;10;10;;;;14437;168;3;;3;;
10;в том числе:       получили аттестат о среднем общем образовании;14318;71;11;53;9;47;14169;120;29;10;10;10;;;;14328;162;3;;3;;
11;получили на ГИА неудовлетворительные результаты;101;2;;2;;;88;2;11;;;;;;;101;4;;;;;
12;не участвовали в ГИА;8;;;;;;5;;3;;;;;;;8;2;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;2962;13;2;11;3;10;2955;1;6;;;;;;;2962;27;1;;1;;
14;в IV квартале прошлого года;135;;;;;;135;;;;;;;;;135;9;;;;;
15;после 1 сентября текущего года;27;2;;2;;2;27;;;;;;;;;27;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;14292;50;9;34;8;45;14206;49;37;2;2;2;;;;14294;163;3;;3;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);14265;43;8;32;7;41;14183;49;33;2;2;2;;;;14267;154;2;;1;;
18;из них сдали ЕГЭ;14186;42;8;31;7;40;14110;48;28;2;2;2;;;;14188;143;2;;1;;
