;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
№ строки;Наименование показателя;Всего (сумма граф 4-47);Программы начального общего образования с нормативным сроком обучения 4 года 1-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 2-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 3-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 5 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 2 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 2 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс второго года обучения;Из общей численности обучающихся (из гр. 3): лица с ограниче- нными возможно- стями здоровья;Из общей численности обучающихся (из гр. 3): из них: инвалиды;Из общей численности обучающихся (из гр. 3): из них: дети-инвалиды;Из общей численности обучающихся (из гр. 3): инвалиды  (кроме учтенных в гр. 49);Из общей численности обучающихся (из гр. 3): дети-инвалиды  (кроме учтенных в гр. 50);Из общей численности обучающихся (из гр. 3): с умствен-ной отста-лостью
1;Число классов для глухих, ед.;36;;;;;;2;2;4;;;2;;;1;3;;;;;;;4;;;2;;;3;;;1;;;1;1;3;;;;2;3;2;;;;;;;;
2;В них обучающихся, чел.;208;;;;;;12;8;20;;;13;;;7;15;;;;;;;18;;;13;;;19;;;6;;;9;11;22;;;;12;15;8;;;208;62;146;;;1
3;Число классов для слабослышащих и позднооглохших, ед.;43;;;;;3;1;1;4;;;5;;;2;2;3;;;;;;2;;;5;;;3;;;4;;;1;2;4;;1;;;;;;;;;;;;
4;В них обучающихся, чел.;255;;;;;17;3;6;22;;;29;;;12;13;19;;;;;;12;;;28;;;16;;;28;;;10;11;26;;3;;;;;;;255;13;221;;;
5;Число классов для слепых, ед.;14;;;;;1;;;1;;;2;;;1;;;;;;;;1;;;1;;;1;;;2;;;;1;;2;1;;;;;;;;;;;;
6;В них обучающихся, чел:       cлепых;59;;;;;3;;;3;;;5;;;6;;;;;;;;3;;;7;;;4;;;11;;;;5;;8;4;;;;;;;59;7;52;;;14
7;слабовидящих и поздноослепших;41;;;;;3;;;4;;;6;;;4;;;;;;;;4;;;2;;;3;;;4;;;;4;;5;2;;;;;;;41;3;36;;;6
8;Число классов для слабовидящих и поздноослепших, ед.;12;;;;;1;;;1;;;1;;;;1;1;;;;;;1;;;1;;;1;;;1;;;;1;1;;1;;;;;;;;;;;;
9;В них обучающихся, чел:       слабовидящих и поздноослепших;111;;;;;4;;;11;;;9;;;;7;12;;;;;;11;;;9;;;8;;;9;;;;11;13;;7;;;;;;;111;6;65;;;
10;cлепых;6;;;;;;;;1;;;;;;;1;;;;;;;;;;2;;;;;;1;;;;1;;;;;;;;;;6;;6;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;41;;;;;1;6;5;3;;;6;;;5;;;2;2;;1;2;2;;;1;;;1;;;1;;;;2;1;;;;;;;;;;;;;;
12;В них обучающихся, чел.;413;;;;;9;61;46;39;;;65;;;50;;;22;18;;10;14;20;;;8;;;10;;;15;;;;18;8;;;;;;;;;413;;16;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;10;;;;;;1;1;1;;;1;;;1;;;;;;;;;;;1;;;1;;;1;;;1;;1;;;;;;;;;;;;;;
14;В них обучающихся, чел.;77;;;;;;6;9;7;;;9;;;12;;;;;;;;;;;8;;;4;;;9;;;9;;4;;;;;;;;;77;;27;;;
15;Число классов для обучающихся с задержкой психического развития, ед.;109;3;4;4;4;2;9;11;10;;;8;;1;6;1;1;7;9;10;10;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;1171;25;56;55;41;14;79;107;105;;;88;;7;74;11;9;79;93;117;102;109;;;;;;;;;;;;;;;;;;;;;;;;1171;1;134;;;10
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;35;1;2;;;3;4;8;5;1;2;5;;1;1;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;198;8;9;;;26;15;48;18;7;16;25;;9;1;;;;;;;;;8;;;8;;;;;;;;;;;;;;;;;;;198;7;91;;;2
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;9;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;;2
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);301;4;6;4;4;11;24;28;29;1;2;30;;2;17;7;5;9;11;10;11;11;10;1;;11;1;;10;;;10;;;3;7;10;2;3;;2;3;2;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";2548;33;65;55;41;76;185;224;230;7;16;249;;16;166;47;40;101;111;117;112;123;68;8;;77;8;;64;;;83;;;28;61;73;13;16;;12;15;8;;;2548;99;794;;;35
25;в том числе обучаются:       очно;2508;33;65;55;41;76;185;224;230;7;16;249;;16;166;47;40;101;111;117;112;123;68;8;;77;8;;64;;;83;;;28;58;71;13;16;;;;;;;2508;60;793;;;35
26;очно-заочно;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;12;15;8;;;40;39;1;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);901;;;;;24;65;69;99;;;107;;;81;11;18;53;44;22;20;30;38;;;41;;;36;;;45;;;15;36;32;9;6;;;;;;;882;31;317;;;8
29;девочки;866;12;22;16;18;30;62;64;72;1;1;82;;2;60;13;18;31;42;37;28;45;23;3;;30;1;;26;;;32;;;11;24;30;3;8;;5;12;2;;;690;30;261;;;8
30;лица с ограниченными возможностями здоровья;2548;33;65;55;41;76;185;224;230;7;16;249;;16;166;47;40;101;111;117;112;123;68;8;;77;8;;64;;;83;;;28;61;73;13;16;;12;15;8;;;;;;;;20
31;из них (из строки 30):             инвалиды;99;;;;;;;;7;;;;;;;;;;1;;;;;;;;;;1;;;2;;;2;9;25;5;13;;11;15;8;;;;;;;;
32;дети-инвалиды;794;11;9;14;10;35;33;52;80;7;3;86;;3;45;32;25;14;6;11;5;6;48;3;;58;1;;45;;;61;;;19;32;29;7;3;;1;;;;;;;;;;20
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;65;;;2;2;;4;8;3;;;2;;;5;2;2;4;1;3;8;5;3;;;2;;;;;;;;;;2;5;;;;1;1;;;;51;6;19;;;
36;из них воспитанники (без приходящих учащихся);18;;;;;;;2;1;;;2;;;1;2;1;;;;;;2;;;2;;;;;;;;;;2;3;;;;;;;;;18;2;11;;;
37;обучающиеся иностранные граждане;5;2;;;;;;;;;;;;;;1;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;3;;1;;;
38;из них девочки;3;2;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
