;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);119657;12020;12445;13255;12508;13099;12638;11544;11333;11005;5784;3965;48;13
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);119480;12012;12437;13245;12502;13084;12612;11524;11315;10966;5775;3947;48;13
3;в том числе обучались:       очно;119136;11997;12436;13240;12498;13083;12610;11523;11299;10908;5640;3902;;
4;очно-заочно;329;14;;2;2;;;;16;55;134;45;48;13
5;заочно;15;1;1;3;2;1;2;1;;3;1;;;
6;Численность экстернов, окончивших данный класс;177;8;8;10;6;15;26;20;18;39;9;18;;
7;из них (из стр.06)  обучались:       в форме семейного образования;155;8;8;10;6;15;26;20;18;39;4;1;;
8;в форме самообразования;22;;;;;;;;;;5;17;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
