;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего сумма граф 4 - 16;В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;И графы 3 инвалиды;И графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;176218;18602;21632;22618;21854;18081;17505;17269;16802;16776;2793;2280;6;;;
2;В них обучающихся (всего), чел.;3530650;411683;463363;472554;439273;356287;334136;322368;317002;315913;54655;43312;104;;;
3;из них (из стр.02) лица с ограниченными       возможностями здоровья:          глухие;565;73;85;76;64;40;47;52;51;61;10;6;;;23;330
4;слабослышащие;3050;360;370;401;343;319;294;268;239;246;116;94;;;85;2244
5;позднооглохшие;157;10;32;17;33;8;22;23;5;6;1;;;;4;63
6;слепые;167;30;31;27;21;10;13;8;15;6;;6;;;10;145
7;слабовидящие;6253;747;834;816;654;592;528;536;469;530;284;263;;;155;3621
8;с тяжелыми нарушениями речи;28786;9093;8764;6279;2173;772;607;424;322;273;43;36;;;58;2080
9;с нарушением опорно-двигательного аппарата;16508;2214;2066;1925;1637;1461;1385;1392;1486;1495;730;715;2;;393;13865
10;с задержкой психического развития;171613;11336;15962;20523;23310;19320;19425;20011;19911;20603;817;394;1;;331;11397
11;с умственной отсталостью (интеллектуальными          нарушениями);52496;3454;5080;5937;6846;6425;6372;6537;6021;5643;117;62;2;;480;20578
12;с расстройствами аутистического спектра;4279;1511;810;567;386;257;227;176;141;134;40;30;;;80;3044
13;со сложными дефектами;1266;198;176;171;161;115;108;96;86;105;28;22;;;19;1024
14;с иными ограниченными возможностями          здоровья;29070;2210;2675;2816;2984;2856;2879;2861;3215;3528;1673;1371;2;;778;20177
