;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателя;Всего сумма граф 4 - 16;В том числе 1-й класс;В том числе 2-й класс;В том числе 3-й класс;В том числе 4-й класс;В том числе 5-й класс;В том числе 6-й класс;В том числе 7-й класс;В том числе 8-й класс;В том числе 9-й класс;В том числе 10-й класс;В том числе 11-й класс (выпускной);В том числе 11-й класс;В том числе 12-й класс;И графы 3 инвалиды;И графы 3 дети-инвалиды
1;Число классов, имеющих в своем составе лиц с ограниченными возможностями здоровья, ед.;233;2;1;1;1;3;5;15;37;80;42;18;14;14;;
2;В них обучающихся (всего), чел.;3519;15;9;13;4;13;46;149;461;1458;590;292;183;286;;
3;из них (из стр.02) лица с ограниченными       возможностями здоровья:          глухие;;;;;;;;;;;;;;;;
4;слабослышащие;1;;;;;;;;;;1;;;;;
5;позднооглохшие;;;;;;;;;;;;;;;;
6;слепые;;;;;;;;;;;;;;;;
7;слабовидящие;6;;;;;;;;;1;3;;1;1;1;5
8;с тяжелыми нарушениями речи;5;;;;;;;;;2;3;;;;;1
9;с нарушением опорно-двигательного аппарата;40;11;7;7;;;1;;;1;4;3;3;3;5;32
10;с задержкой психического развития;411;;1;1;1;6;5;31;78;174;57;35;14;8;2;4
11;с умственной отсталостью (интеллектуальными          нарушениями);22;;;;;;;;5;16;1;;;;;1
12;с расстройствами аутистического спектра;3;2;;;;;1;;;;;;;;;3
13;со сложными дефектами;3;;;;;;;;;;2;;;1;1;2
14;с иными ограниченными возможностями          здоровья;160;;;;;;2;12;14;102;14;7;6;3;15;43
