;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма гр. 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 15);Итого по всем классам (сумма гр. 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из гр. 20 инвалиды;из них из гр. 20 дети-инвалиды;из них инвалиды (кроме учтенных в гр. 21);из них дети-инвалиды (кроме учтенных в гр. 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к государственной итоговой аттестации (ГИА) по образовательным программам основного общего образования (сумма стр. 02, 04, 05);;;;;;;;;;;;;;;;;3636;102;7;30;4;5
2;в том числе:       получили аттестат об основном общем образовании;;;;;;;;;;;;;;;;;2913;95;7;29;3;5
3;из них (из стр. 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;;;;;;;;;;;;;;;;;271;7;;5;1;1
4;получили на ГИА неудовлетворительные результаты;;;;;;;;;;;;;;;;;579;2;;;1;
5;не участвовали в ГИА;;;;;;;;;;;;;;;;;144;5;;1;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;;;;;;;;;;;;;;;;;66;1;;1;1;
7;в IV квартале прошлого года;;;;;;;;;;;;;;;;;122;;;;;
8;после 1 сентября текущего года;;;;;;;;;;;;;;;;;412;2;;1;;
9;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);;;;;;;;;;;;;;;;;3042;18;5;6;3;4
10;в том числе:       получили аттестат о среднем общем образовании;;;;;;;;;;;;;;;;;2702;16;4;5;2;4
11;получили на ГИА неудовлетворительные результаты;;;;;;;;;;;;;;;;;222;2;1;1;;
12;не участвовали в ГИА;;;;;;;;;;;;;;;;;118;;;;1;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;;;;;;;;;;;;;;;;;124;2;1;1;;3
14;в IV квартале прошлого года;;;;;;;;;;;;;;;;;123;;;;;
15;после 1 сентября текущего года;;;;;;;;;;;;;;;;;75;1;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;;;;;;;;;;;;;;;;;2770;14;5;3;1;4
17;участвовали в ЕГЭ по русскому языку (из стр. 16);;;;;;;;;;;;;;;;;2577;12;3;3;1;4
18;из них сдали ЕГЭ;;;;;;;;;;;;;;;;;2475;11;3;2;1;4
19;участвовали в ЕГЭ по математике (из строки 16);;;;;;;;;;;;;;;;;2630;13;5;3;1;4
20;из них сдали ЕГЭ;;;;;;;;;;;;;;;;;2411;11;4;2;1;4
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;;;;;;;;;;;;;;;;;154;4;;3;1;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;;;;;;;;;;;;;;;;;175;29;;8;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
