;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;3104;15;14;12;23;61;87;148;255;518;728;172;554;517
2;В них обучающихся, чел.;34695;149;128;152;167;495;655;994;2229;5653;9205;2601;6522;5745
3;Число классов с углубленным изучением отдельных предметов, ед.;;;;;;;;;;;;;;
4;В них обучающихся, чел.;;;;;;;;;;;;;;
5;Число гимназических классов, ед.;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;
7;Число лицейских классов, ед.;3;;;;;;;;;1;1;;;1
8;В них обучающихся, чел.;3;;;;;;;;;1;1;;;1
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;3107;15;14;12;23;61;87;148;255;519;729;172;554;518
10;В них обучающихся (сумма строк 02, 04, 06, 08, 11 - 13), чел.;34698;149;128;152;167;495;655;994;2229;5654;9206;2601;6522;5746
11;в том числе обучаются:          очно;921;;;;14;5;10;33;130;247;171;80;100;131
12;очно-заочно;345;;;;;;;;12;80;88;;81;84
13;заочно;33432;149;128;152;153;490;645;961;2087;5327;8947;2521;6341;5531
14;Из строки 10:          воспитанники (без приходящих учащихся);857;6;7;12;6;69;65;59;59;120;142;175;115;22
15;девочки;11081;70;61;64;56;138;189;271;510;1690;2905;1139;1937;2051
16;оставленные на повторное обучение;1205;;3;5;;6;23;52;153;628;181;3;118;33
17;лица с ограниченными возможностями здоровья;205;;;;1;;51;40;23;47;22;11;2;8
18;из них:                инвалиды;20;;;;;;5;4;1;3;3;1;;3
19;дети-инвалиды;23;;;;;;7;1;;2;9;;1;3
20;инвалиды (кроме учтенных в строке 18);76;;;;;;3;1;2;13;14;3;18;22
21;дети-инвалиды (кроме учтенных в строке 19);32;;;;;;;2;4;4;6;7;8;1
22;дети-сироты и дети, оставшиеся без попечения родителей;140;;1;;;;11;11;17;37;32;12;13;6
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
