;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;28;2;;;1;13;1;1;2;2;3;3;;;
2;В них обучающихся, чел.;85;7;;;1;37;1;1;13;4;10;11;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;13;;1;2;2;2;1;1;1;1;1;1;;;
4;В них обучающихся, чел.;35;;3;7;3;2;5;2;2;2;4;5;;;
5;Число классов с нормативным сроком освоения программ 12 лет, ед.;;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;;
7;Число классов с нормативным сроком освоения программ 13 лет, ед.;2;;1;;1;;;;;;;;;;
8;В них обучающихся, чел.;9;;5;;4;;;;;;;;;;
9;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма стр. 01, 03, 05, 07);43;2;2;2;4;15;2;2;3;3;4;4;;;
10;В них обучающихся, чел. (сумма стр. 02, 04, 06, 08);129;7;8;7;8;39;6;3;15;6;14;16;;;
11;из них (из строки 10):       воспитанники (без приходящих учащихся);43;7;;;;36;;;;;;;;;
12;девочки;49;5;4;2;;14;2;2;6;2;5;7;;;
13;лица с ограниченными возможностями здоровья;129;7;8;7;8;39;6;3;15;6;14;16;;;
14;из них (из стр.13):             инвалиды;67;7;3;6;2;11;4;2;2;2;13;15;;;
15;дети-инвалиды;52;;5;1;6;28;1;1;8;1;;1;;;
16;инвалиды (кроме учтенных в строке 14);;;;;;;;;;;;;;;
17;дети-инвалиды (кроме учтенных в строке 15);;;;;;;;;;;;;;;
18;дети-сироты и дети, оставшиеся без попечения родителей;1;;;;;;;;1;;;;;;
19;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;
