;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма гр. 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 15);Итого по всем классам (сумма гр. 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из гр. 20 инвалиды;из них из гр. 20 дети-инвалиды;из них инвалиды (кроме учтенных в гр. 21);из них дети-инвалиды (кроме учтенных в гр. 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к государственной итоговой аттестации (ГИА) по образовательным программам основного общего образования (сумма стр. 02, 04, 05);1333316;33573;578;6700;240;5157;1332548;523;245;14057;13328;498;2008;3;50;1347373;1313;78;3;34;;6
2;в том числе:       получили аттестат об основном общем образовании;1317686;32740;559;6448;236;5103;1317016;459;211;13812;13099;488;1951;3;50;1331498;1121;70;3;31;;6
3;из них (из стр. 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;606229;4394;133;2006;80;2006;606072;119;38;1288;1123;130;555;1;4;607517;57;;;;;1
4;получили на ГИА неудовлетворительные результаты;13662;217;2;31;1;34;13594;50;18;64;61;;7;;;13726;164;2;;;;
5;не участвовали в ГИА;1968;616;17;221;3;20;1938;14;16;181;168;10;50;;;2149;28;6;;3;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;73735;437;12;201;6;209;73724;8;3;131;118;18;54;;;73866;22;1;;;;
7;в IV квартале прошлого года;35419;549;8;107;5;51;35401;12;6;285;247;11;27;;;35704;51;1;;;;
8;после 1 сентября текущего года;31880;388;3;56;2;42;31827;28;25;120;83;1;3;;;32000;105;1;;;;
9;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);620002;4303;436;1845;367;1896;619536;317;149;986;931;466;217;7;5;620988;695;8;;5;1;3
