;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Численность обучающихся, окончивших данный класс – всего (сумма стр. 02–05);3957;355;28;19;440;430;458;395;403;406;400;361;137;125;
2;в том числе по программам с нормативным сроком освоения:       9 лет;2676;258;;;323;316;336;295;300;284;285;279;;;
3;10 лет;220;;13;15;26;19;17;10;19;13;16;8;64;;
4;12 лет;1036;97;;;91;95;104;89;84;105;99;74;73;125;
5;13 лет;25;;15;4;;;1;1;;4;;;;;
6;"Кроме того (кроме стр. 01), численность экстернов, окончивших данный класс (сумма стр. 07–10; 11, 12)";2;;;;;;;;1;1;;;;;
7;в том числе по программам с нормативным сроком освоения:       9 лет;2;;;;;;;;1;1;;;;;
8;10 лет;;;;;;;;;;;;;;;
9;12 лет;;;;;;;;;;;;;;;
10;13 лет;;;;;;;;;;;;;;;
11;Из строки 06 – обучались:       в форме семейного образования;2;;;;;;;;1;1;;;;;
12;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
