;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма гр. 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из гр. 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из гр. 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в гр. 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в гр. 15);Итого по всем классам (сумма гр. 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из гр. 20 инвалиды;из них из гр. 20 дети-инвалиды;из них инвалиды (кроме учтенных в гр. 21);из них дети-инвалиды (кроме учтенных в гр. 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к государственной итоговой аттестации (ГИА) по образовательным программам основного общего образования (сумма стр. 02, 04, 05);15245;597;8;25;9;23;5754;9356;135;52;24;4;4;;;15297;48;3;;;;1
2;в том числе:       получили аттестат об основном общем образовании;13515;572;5;25;8;22;5452;7957;106;52;24;4;4;;;13567;36;3;;;;1
3;из них (из стр. 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;4720;97;2;3;3;2;2149;2492;79;6;6;4;2;;;4726;4;;;;;
4;получили на ГИА неудовлетворительные результаты;1346;14;3;;1;;245;1073;28;;;;;;;1346;12;;;;;
5;не участвовали в ГИА;384;11;;;;1;57;326;1;;;;;;;384;;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;290;1;;;;;211;79;;;;;;;;290;;;;;;
7;в IV квартале прошлого года;884;137;;1;;;476;406;2;2;2;;2;;;886;;;;;;
8;после 1 сентября текущего года;1235;21;;;;;230;1002;3;;;;;;;1235;6;;;;;
9;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);15903;64;19;12;7;6;4585;11179;139;45;25;24;1;;;15948;83;2;1;1;;
10;в том числе:       получили аттестат о среднем общем образовании;14522;57;18;11;4;6;4361;10040;121;45;25;24;1;;;14567;66;2;1;1;;
11;получили на ГИА неудовлетворительные результаты;1038;7;1;1;2;;183;837;18;;;;;;;1038;7;;;;;
12;не участвовали в ГИА;343;;;;1;;41;302;;;;;;;;343;10;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;217;;;;;;179;38;;;;;;;;217;;;;;;
14;в IV квартале прошлого года;480;1;1;;;1;267;213;;10;10;;;;;490;1;;;;;
15;после 1 сентября текущего года;312;1;1;;;1;58;253;1;;;;;;;312;3;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;8860;30;7;7;3;4;2846;5933;81;24;8;7;1;;;8884;67;2;1;1;;
17;участвовали в ЕГЭ по русскому языку (из стр. 16);8482;26;5;5;3;3;2626;5776;80;6;6;6;;;;8488;58;2;1;1;;
18;из них сдали ЕГЭ;8173;25;4;5;2;3;2548;5550;75;6;6;6;;;;8179;58;2;1;1;;
19;участвовали в ЕГЭ по математике (из строки 16);8526;26;5;5;3;4;2608;5838;80;5;5;5;;;;8531;66;2;1;1;;
20;из них сдали ЕГЭ;7464;21;4;5;1;4;2369;5032;63;5;5;5;;;;7469;59;2;1;1;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;6700;34;12;5;3;2;1698;4944;58;21;17;17;;;;6721;6;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;730;23;1;3;;1;191;539;;66;64;16;10;;;796;10;1;;1;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
