;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);17845;745;638;750;645;1093;915;1617;1372;1721;1516;2267;1994;2851;2483;2878;2419;2222;1637;1701;1206
2;в том числе:       руководящие работники – всего;1699;3;1;37;26;105;75;166;131;233;207;281;262;343;291;268;233;173;140;90;70
3;из них:             директор;355;;;3;2;13;3;10;6;38;27;54;51;80;61;71;59;48;36;38;27
4;заместители директора;1230;3;1;33;24;89;69;143;113;169;155;204;187;245;213;180;156;114;94;50;41
5;руководитель филиала;9;;;;;1;1;1;1;2;2;;;2;1;3;3;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);9497;668;588;625;543;718;627;838;757;817;749;1109;1027;1576;1484;1458;1356;973;844;715;605
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);7946;555;484;521;445;571;482;634;562;633;566;913;839;1326;1240;1290;1197;879;757;624;531
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;2577;245;241;156;156;127;127;167;167;214;213;339;339;516;516;482;479;221;221;110;110
9;русского языка и литературы;911;38;37;50;47;59;57;66;63;65;64;108;107;176;175;156;155;101;101;92;91
10;языка народов России и литературы;20;;;1;1;;;;;;;3;3;6;6;4;4;4;4;2;2
11;истории, экономики, права, обществознания;487;35;22;40;32;43;35;42;34;38;31;57;51;62;55;79;71;59;45;32;25
12;информатики;178;13;8;18;10;27;21;21;16;14;11;34;28;24;20;16;14;8;6;3;3
13;физики;243;6;5;20;16;13;8;20;14;12;7;21;14;35;28;44;37;32;26;40;27
14;математики;708;50;45;50;43;45;42;49;45;39;37;48;48;106;103;125;125;114;108;82;77
15;химии;193;11;9;13;12;19;18;11;11;9;9;19;18;35;35;33;30;22;21;21;20
16;географии;244;12;11;16;14;19;16;14;12;18;18;32;28;36;34;33;32;35;30;29;25
17;биологии;217;9;5;23;21;19;18;18;18;11;9;14;11;38;38;31;30;30;28;24;24
18;иностранных языков;799;50;47;61;55;91;90;116;114;96;94;91;90;73;70;82;81;71;71;68;65
19;из них:                         английского языка;671;46;44;56;50;83;82;104;102;84;83;81;80;58;56;62;61;50;50;47;44
20;немецкого языка;112;3;2;5;5;8;8;8;8;10;9;10;10;12;11;18;18;19;19;19;19
21;французского языка;10;1;1;;;;;;;2;2;;;2;2;2;2;1;1;2;2
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;576;51;28;42;17;58;18;60;27;57;31;54;33;84;52;74;38;65;16;31;10
24;труда (технологии);306;11;6;11;6;20;10;15;11;27;21;40;29;43;35;63;50;45;28;31;14
25;музыки и пения;170;11;11;8;7;10;9;10;10;10;8;20;20;36;36;18;18;32;32;15;14
26;изобразительного искусства, черчения;95;5;4;3;3;7;7;10;10;4;4;11;11;15;14;15;14;11;9;14;12
27;основ безопасности и защиты Родины;150;6;3;7;3;11;3;6;2;12;3;17;4;28;11;25;9;20;2;18;1
