;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
10;языка народов России и литературы;20;15;15;;;;;5;5;;14;3;;;20;
11;истории, экономики, права, обществознания;487;463;452;;5;;1;19;17;;225;128;12;3;401;
12;информатики;178;170;165;;;;;6;6;;95;37;2;3;137;
13;физики;243;240;235;;2;;;2;2;;118;66;2;;182;
14;математики;708;693;680;;2;;1;8;8;;351;181;3;1;673;
15;химии;193;189;187;;2;;;3;2;;111;52;2;2;183;
16;географии;244;232;230;;;;;6;4;;128;68;1;;220;
17;биологии;217;209;207;;1;;;4;4;;100;62;1;1;202;
18;иностранных языков;799;752;731;;4;;1;40;38;;378;214;10;5;777;
19;из них:                         английского языка;671;635;615;;4;;1;29;27;;314;173;8;3;652;
20;немецкого языка;112;101;100;;;;;10;10;;51;36;2;2;109;
21;французского языка;10;10;10;;;;;;;;8;1;;;10;
22;китайского языка;;;;;;;;;;;;;;;;
23;физической культуры;576;425;414;;1;;;140;128;1;301;137;3;;270;
24;труда (технологии);306;218;201;;;;;83;73;2;130;76;2;2;210;
25;музыки и пения;170;90;84;;;;;73;69;1;80;36;1;;165;
26;изобразительного искусства, черчения;95;53;49;;;;;41;40;;43;23;1;;88;
27;основ безопасности и защиты Родины;150;131;114;;;;;18;15;;58;41;;;41;
28;основ духовно-нравственной культуры народов России;6;5;4;;;;;1;1;;3;;;;6;
29;прочих предметов;66;42;38;;;;;24;23;;26;23;;;62;
30;учителя-логопеды;133;123;116;;2;;1;8;7;1;36;37;;;133;126.6
31;учителя-дефектологи;63;57;57;;;;;4;4;2;32;13;;;62;58.2
32;из них:                   олигофренопедагог;35;32;32;;;;;2;2;1;18;5;;;34;34
33;тифлопедагог;6;2;2;;;;;1;;;1;2;;;6;2.5
34;сурдопедагог;;;;;;;;;;;;;;;;
35;социальные педагоги;103;83;73;;;;;19;15;;23;23;;1;100;96
36;педагоги дополнительного образования;141;98;84;;;;;39;28;;35;17;1;;103;108.4
37;педагоги-психологи;218;207;199;;3;;;10;7;;73;47;;1;216;202.6
38;воспитатели;605;206;185;;;;;377;359;7;103;219;1;;588;546.2
39;мастера производственного обучения;;;;;;;;;;;;;;;;1
40;тьюторы;42;27;25;;;;;15;15;;2;9;;;39;38
41;советники директора по воспитанию и взаимодействию             с детскими общественными объединениям;96;82;79;;1;;;12;10;;21;23;;;96;79.4
42;другие;150;88;70;;2;;;56;45;2;23;22;;;140;124.4
43;учебно-вспомогательный персонал;983;325;80;;;;;426;41;115;3;8;;;887;
44;иной персонал;5666;409;56;;2;;2;2313;49;1794;4;2;;;3922;
45;из них:             ассистент (помощник);16;6;2;;;;;8;;2;1;;;;16;13.5
46;сурдопереводчик;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (строка 06):             персонал, работающий в подразделениях (группах)             дошкольного образования;489;162;140;;;;;301;273;6;72;168;1;;486;
49;из них воспитатели;445;134;113;;;;;283;252;6;60;155;1;;444;
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;36;35;33;;;;;1;1;;24;8;;;33;
51;из них учителя;34;33;32;;;;;1;1;;24;8;;;31;
52;персонал, работающий в отдельных классах для             обучающихся с ограниченными возможностями здоровья;326;239;237;;;;;53;52;;141;72;1;;236;
53;из них учителя - всего;280;208;171;;;;;45;44;;115;50;;;191;
54;из них учителя, осуществляющие деятельность по                    реализации программ начального общего образования;98;70;43;;;;;24;24;;41;29;;;84;
55;персонал, получающий надбавки за работу с лицами с             ограниченными возможностями здоровья, находящимися             на совместном обучении;444;262;259;;;;;56;54;;148;74;1;;267;
56;Из общей численности учителей-дефектологов (строка 31 графа 3) - учителя, имеющие специальное дефектологическое образование;42;37;;;;;;;;;;;;;;
57;Справочно. Код по ОКЕИ: человек – 792  Численность руководителей (из стр. 02, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;1300;;;;;;;;;;;;;;;
58;из них директор;318;;;;;;;;;;;;;;;
59;Численность педагогических работников (из стр. 06, гр. 03), прошедших в течение последних трех лет повышение квалификации и (или) профессиональную переподготовку;8562;;;;;;;;;;;;;;;
60;из них учителя;7195;;;;;;;;;;;;;;;
61;Кроме того (кроме стр. 01, гр. 03), численность медицинских работников (сумма строк 63, 64);52;;;;;;;;;;;;;;;
62;из них женщин;51;;;;;;;;;;;;;;;
63;в том числе:          врачи всех специальностей;3;;;;;;;;;;;;;;;
64;медицинские сестры;49;;;;;;;;;;;;;;;
65;Из строки 07 графы 3 численность учителей, использующих в учебном процессе персональные компьютеры;7944;;;;;;;;;;;;;;;
66;Из строки 06 графы 3 численность педагогических работников, осуществляющих классное руководство;6459;;;;;;;;;;;;;;;
67;в том числе:       осуществляющих классное руководство в одном классе;6156;;;;;;;;;;;;;;;
68;осуществляющих классное руководство в двух и более класса;303;;;;;;;;;;;;;;;
