;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;5021;487;510;526;532;517;514;505;507;516;211;176;9;11
2;В них обучающихся, чел.;86050;8220;8945;9504;9599;9213;9289;8853;8820;8873;2482;2021;108;123
3;Число классов с углубленным изучением отдельных предметов, ед.;150;;2;2;2;6;6;9;7;7;52;57;;
4;В них обучающихся, чел.;2232;;51;53;54;163;142;216;170;155;647;581;;
5;Число гимназических классов, ед.;593;58;63;63;61;59;61;57;58;56;28;29;;
6;В них обучающихся, чел.;16531;1671;1853;1800;1764;1690;1735;1555;1546;1511;715;691;;
7;Число лицейских классов, ед.;855;83;97;91;93;88;83;79;74;71;51;45;;
8;В них обучающихся, чел.;22958;2341;2758;2578;2542;2405;2328;2109;1950;1839;1117;991;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;6619;628;672;682;688;670;664;650;646;650;342;307;9;11
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";127771;12232;13607;13935;13959;13471;13494;12733;12486;12378;4961;4284;108;123
11;в том числе обучаются:          очно;127135;12232;13607;13935;13959;13471;13494;12733;12474;12328;4736;4161;2;3
12;очно-заочно;536;;;;;;;;;49;211;108;87;81
13;заочно;100;;;;;;;;12;1;14;15;19;39
14;Из строки 10:          воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
15;девочки;62771;5929;6666;6853;6748;6618;6658;6193;6157;6091;2544;2268;17;29
16;оставленные на повторное обучение;131;;8;8;24;3;5;5;12;51;10;;5;
17;лица с ограниченными возможностями здоровья;5012;477;519;642;645;502;565;559;535;525;18;20;2;3
18;из них:                инвалиды;11;;;;;;;;1;1;2;2;2;3
19;дети-инвалиды;895;119;95;86;124;92;79;91;97;85;11;16;;
20;инвалиды (кроме учтенных в строке 18);;;;;;;;;;;;;;
21;дети-инвалиды (кроме учтенных в строке 19);1217;76;90;97;103;122;140;140;152;165;71;61;;
22;дети-сироты и дети, оставшиеся без попечения родителей;122;11;10;9;16;11;10;22;9;16;5;3;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;364;33;31;48;35;30;35;40;26;24;39;23;;
25;из них девочки;117;12;13;16;11;13;18;12;10;8;4;;;
26;обучающиеся лица без гражданства;14;;1;2;;;6;2;2;;;1;;
