;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);12178;438;3;56;2;132;12105;69;4;117;117;4;24;;;12295;85;7;;1;1;3
2;в том числе:       получили аттестат об основном общем образовании;12053;422;3;46;2;132;12003;46;4;113;113;4;23;;;12166;84;7;;1;1;3
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;4011;13;;11;;42;3989;19;3;7;7;;2;;;4018;5;1;;1;;
4;получили на ГИА неудовлетворительные результаты;97;;;;;;84;13;;;;;;;;97;1;;;;;
5;не участвовали в ГИА;28;16;;10;;;18;10;;4;4;;1;;;32;;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;874;5;;2;;14;874;;;1;1;;;;;875;11;;;;;
7;в IV квартале прошлого года;57;;;;;1;57;;;1;1;;;;;58;;;;;;
8;после 1 сентября текущего года;936;1;;;;1;911;25;;;;;;;;936;13;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);4126;11;1;5;6;33;3979;110;37;7;7;2;;;;4133;33;;;;;
10;в том числе:       получили аттестат о среднем общем образовании;4046;10;1;4;6;33;3951;79;16;7;7;2;;;;4053;32;;;;;
11;получили на ГИА неудовлетворительные результаты;67;;;;;;24;28;15;;;;;;;67;1;;;;;
12;не участвовали в ГИА;13;1;;1;;;4;3;6;;;;;;;13;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;850;5;;2;1;2;850;;;1;1;;;;;851;10;;;;;
14;в IV квартале прошлого года;88;;;;;;88;;;1;1;;;;;89;;;;;;
15;после 1 сентября текущего года;15;;;;;;10;3;2;;;;;;;15;1;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;4045;9;1;4;5;27;3953;64;28;;;;;;;4045;33;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);4034;9;1;4;5;27;3952;64;18;;;;;;;4034;29;;;;;
18;из них сдали ЕГЭ;3944;8;1;4;5;25;3884;47;13;;;;;;;3944;29;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);4042;8;1;4;5;27;3952;62;28;;;;;;;4042;30;;;;;
20;из них сдали ЕГЭ;3973;8;1;4;4;27;3924;36;13;;;;;;;3973;29;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;68;1;;;1;6;22;43;3;7;7;2;;;;75;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;97;75;2;43;;;97;;;56;11;;4;;;153;3;3;;3;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";493;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";358;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";5;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";5;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
