;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;130503;127771;5012;11;895;;1217;2732;2732;100;1505;;;129867;536;100
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;2582;2582;66;;4;;21;;;;;;;2582;;
3;с применением электронного обучения;;;;;;;;;;;;;;;;
4;с применением дистанционных образовательных технологий;256;239;29;1;23;;15;17;17;2;15;;;256;;
5;по индивидуальным учебным планам;2129;1727;1227;10;632;;222;402;402;38;348;;;2129;;
6;на дому;1840;1445;958;10;601;;214;395;395;37;347;;;1840;;
7;в медицинской организации;;;;;;;;;;;;;;;;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);37;24;12;;9;;10;13;13;2;11;;;37;;
9;по индивидуальным учебным планам (из строки 05);1840;1445;958;10;601;;214;395;395;37;347;;;1840;;
