;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Всего (сумма граф 4 – 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 06);127791;13784;14130;14099;13619;13562;12716;12535;12324;12229;4583;4038;119;53
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05);127119;13686;13986;14007;13556;13510;12681;12506;12296;12141;4570;4009;119;52
3;в том числе обучались:       очно;126670;13686;13986;14007;13556;13510;12681;12503;12288;12091;4393;3964;3;2
4;очно-заочно;385;;;;;;;;;46;162;40;98;39
5;заочно;64;;;;;;;3;8;4;15;5;18;11
6;Численность экстернов, окончивших данный класс;672;98;144;92;63;52;35;29;28;88;13;29;;1
7;из них (из стр.06)  обучались:       в форме семейного образования;663;98;144;92;61;52;35;29;28;88;13;23;;
8;в форме самообразования;4;;;;;;;;;;;4;;
9;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;
