;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;2925;304;330;338;337;301;298;270;287;285;87;80;5;3
2;В них обучающихся, чел.;67557;7099;7684;7873;8122;7159;7010;6190;6582;6610;1769;1419;33;7
3;Число классов с углубленным изучением отдельных предметов, ед.;299;8;6;8;7;22;27;40;29;24;65;63;;
4;В них обучающихся, чел.;7045;202;176;215;170;533;674;945;691;589;1498;1352;;
5;Число гимназических классов, ед.;85;6;7;7;6;9;10;11;9;10;5;5;;
6;В них обучающихся, чел.;2079;152;166;152;163;245;254;267;212;246;104;118;;
7;Число лицейских классов, ед.;86;5;5;5;4;8;7;8;7;6;16;15;;
8;В них обучающихся, чел.;2141;121;133;127;114;212;169;193;156;132;433;351;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;3395;323;348;358;354;340;342;329;332;325;173;163;5;3
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";78822;7574;8159;8367;8569;8149;8107;7595;7641;7577;3804;3240;33;7
11;в том числе обучаются:          очно;78728;7574;8159;8367;8568;8149;8106;7593;7633;7572;3768;3238;1;
12;очно-заочно;85;;;;;;1;1;5;4;36;2;29;7
13;заочно;9;;;;1;;;1;3;1;;;3;
14;Из строки 10:          воспитанники (без приходящих учащихся);3039;343;330;299;296;276;299;318;284;421;102;71;;
15;девочки;38810;3686;3902;4066;4214;4032;3971;3742;3721;3747;1993;1729;5;2
16;оставленные на повторное обучение;249;30;33;25;46;4;18;29;25;39;;;;
17;лица с ограниченными возможностями здоровья;2670;337;345;338;368;227;249;244;254;262;24;21;1;
18;из них:                инвалиды;7;;;;;;2;2;1;1;;1;;
19;дети-инвалиды;530;71;44;45;71;49;54;52;61;43;20;19;1;
20;инвалиды (кроме учтенных в строке 18);;;;;;;;;;;;;;
21;дети-инвалиды (кроме учтенных в строке 19);494;33;37;35;54;49;48;40;55;60;45;38;;
22;дети-сироты и дети, оставшиеся без попечения родителей;883;50;80;101;87;86;92;97;113;113;37;27;;
23;из них воспитанники (без приходящих учащихся);20;;2;2;1;1;2;3;1;4;;4;;
24;обучающиеся иностранные граждане;709;76;96;99;90;78;83;67;58;35;14;13;;
25;из них девочки;332;35;37;46;50;30;44;32;27;15;7;9;;
26;обучающиеся лица без гражданства;;;;;;;;;;;;;;
