;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;110;4;;;7;11;14;14;13;14;16;17;;;
2;В них обучающихся, чел.;571;20;;;44;29;68;67;70;70;104;99;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;41;;2;5;4;4;5;5;4;4;3;2;3;;
4;В них обучающихся, чел.;162;;7;15;15;30;21;14;17;9;14;9;11;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;9;;;2;1;;;;;;1;;2;3;
6;В них обучающихся, чел.;32;;;5;7;;;;;;8;;6;6;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;29;3;;;1;4;3;3;2;3;5;1;3;;1
8;В них обучающихся, чел.;172;10;;;4;28;18;26;7;11;37;1;28;;2
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;14;;1;2;1;1;1;1;2;1;1;;1;1;1
10;В них обучающихся, чел.;85;;6;15;9;5;9;8;8;4;6;;3;6;6
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);203;7;3;9;14;20;23;23;21;22;26;20;9;4;2
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";1022;30;13;35;79;92;116;115;102;94;169;109;48;12;8
13;в том числе обучаются:          очно;1022;30;13;35;79;92;116;115;102;94;169;109;48;12;8
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);118;;;;6;2;11;10;14;18;19;27;10;1;
17;девочки;365;14;4;9;31;27;33;33;44;27;68;43;21;7;4
18;лица с ограниченными возможностями здоровья;1022;30;13;35;79;92;116;115;102;94;169;109;48;12;8
19;из них (из строки 18):             инвалиды;26;;;;;1;;2;1;;2;1;8;5;6
20;дети-инвалиды;519;28;10;29;55;70;66;65;42;32;69;24;25;4;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;85;4;;1;3;2;10;16;8;11;14;12;4;;
24;из них воспитанники (без приходящих учащихся);4;;;;;;1;2;;;;1;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
