;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);7037;241;4;62;;23;7019;15;3;123;123;1;4;;1;7160;28;;;;;
2;в том числе:       получили аттестат об основном общем образовании;6968;240;4;61;;23;6952;13;3;121;121;1;4;;;7089;21;;;;;
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;2086;37;;17;;8;2085;1;;3;3;;;;;2089;;;;;;
4;получили на ГИА неудовлетворительные результаты;67;1;;1;;;66;1;;1;1;;;;;68;5;;;;;
5;не участвовали в ГИА;2;;;;;;1;1;;1;1;;;;1;3;2;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;326;5;;5;;;325;;1;;;;;;;326;;;;;;
7;в IV квартале прошлого года;419;;;;;;416;;3;22;22;;;;;441;;;;;;
8;после 1 сентября текущего года;264;1;;1;;;262;2;;;;;;;;264;8;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);3009;7;1;6;3;8;2909;100;;;;;;;;3009;5;;;;;
10;в том числе:       получили аттестат о среднем общем образовании;3000;7;1;6;3;8;2902;98;;;;;;;;3000;5;;;;;
11;получили на ГИА неудовлетворительные результаты;8;;;;;;7;1;;;;;;;;8;;;;;;
12;не участвовали в ГИА;1;;;;;;;1;;;;;;;;1;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;424;3;1;2;;2;418;6;;;;;;;;424;;;;;;
14;в IV квартале прошлого года;186;;;;;;186;;;;;;;;;186;;;;;;
15;после 1 сентября текущего года;6;;;;;;6;;;;;;;;;6;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;3001;6;1;5;3;7;2907;94;;;;;;;;3001;5;;;;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);3001;5;1;3;3;7;2907;94;;;;;;;;3001;5;;;;;
18;из них сдали ЕГЭ;2936;5;1;3;3;7;2843;93;;;;;;;;2936;5;;;;;
19;участвовали в ЕГЭ по математике (из строки 16);3001;5;1;3;3;7;2907;94;;;;;;;;3001;5;;;;;
20;из них сдали ЕГЭ;2965;5;1;3;3;7;2872;93;;;;;;;;2965;4;;;;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;7;1;;1;;1;2;5;;;;;;;;7;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;41;26;;13;;;39;2;;121;115;11;24;;;162;;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";276;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";148;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
