;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;11517;1113;1200;1217;1283;1274;1268;1195;1191;1254;264;216;23;19
2;В них обучающихся, чел.;245701;22759;25361;25749;27819;27728;27771;25756;25924;27932;4808;3619;283;192
3;Число классов с углубленным изучением отдельных предметов, ед.;665;17;20;22;21;22;18;50;84;62;181;165;2;1
4;В них обучающихся, чел.;14733;454;524;559;544;559;458;1213;2018;1544;3741;3093;21;5
5;Число гимназических классов, ед.;940;87;91;96;95;94;97;87;92;90;56;55;;
6;В них обучающихся, чел.;24021;2194;2370;2469;2483;2455;2548;2312;2291;2276;1353;1270;;
7;Число лицейских классов, ед.;655;51;52;54;61;60;61;59;72;69;58;58;;
8;В них обучающихся, чел.;16368;1272;1414;1415;1525;1551;1531;1506;1792;1715;1360;1287;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;13777;1268;1363;1389;1460;1450;1444;1391;1439;1475;559;494;25;20
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";300823;26679;29669;30192;32371;32293;32308;30787;32025;33467;11262;9269;304;197
11;в том числе обучаются:          очно;299105;26678;29668;30191;32369;32284;32262;30605;31822;33061;10918;9240;7;
12;очно-заочно;394;;1;1;2;;37;33;15;96;69;;101;39
13;заочно;1324;1;;;;9;9;149;188;310;275;29;196;158
14;Из строки 10:          воспитанники (без приходящих учащихся);1080;51;41;45;31;51;37;52;79;131;308;254;;
15;девочки;148979;13281;14433;14978;15854;15872;15873;15205;15769;16364;6059;5126;89;76
16;оставленные на повторное обучение;1193;243;158;84;134;71;63;122;104;210;4;;;
17;лица с ограниченными возможностями здоровья;5636;604;631;667;774;409;600;596;657;657;15;25;1;
18;из них:                инвалиды;18;2;1;;1;3;3;;3;4;;;1;
19;дети-инвалиды;972;133;110;94;120;77;104;86;107;107;11;23;;
20;инвалиды (кроме учтенных в строке 18);5;;;;;1;;;;3;;1;;
21;дети-инвалиды (кроме учтенных в строке 19);2234;144;194;238;242;236;216;241;239;277;121;85;1;
22;дети-сироты и дети, оставшиеся без попечения родителей;388;17;16;21;29;38;32;43;67;82;22;21;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;1090;160;137;150;124;111;106;112;96;73;17;4;;
25;из них девочки;420;65;56;56;44;37;35;48;39;28;11;1;;
26;обучающиеся лица без гражданства;41;6;6;3;7;7;4;7;1;;;;;
