;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;3529;339;346;373;383;368;378;374;367;349;137;115;;
2;В них обучающихся, чел.;81613;7904;8091;8531;8941;8848;8978;8946;8597;8132;2705;1940;;
3;Число классов с углубленным изучением отдельных предметов, ед.;57;;;;;;1;2;1;3;25;25;;
4;В них обучающихся, чел.;1251;;;;;;26;55;31;65;576;498;;
5;Число гимназических классов, ед.;37;3;3;4;4;3;4;3;4;4;2;3;;
6;В них обучающихся, чел.;898;84;75;85;90;80;100;92;96;105;32;59;;
7;Число лицейских классов, ед.;21;2;2;2;2;3;3;2;1;2;1;1;;
8;В них обучающихся, чел.;528;64;44;53;66;68;65;62;30;54;12;10;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;3644;344;351;379;389;374;386;381;373;358;165;144;;
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";84290;8052;8210;8669;9097;8996;9169;9155;8754;8356;3325;2507;;
11;в том числе обучаются:          очно;84261;8052;8204;8661;9096;8994;9168;9153;8753;8353;3323;2504;;
12;очно-заочно;13;;;;1;;1;2;1;3;2;3;;
13;заочно;16;;6;8;;2;;;;;;;;
14;Из строки 10:          воспитанники (без приходящих учащихся);7762;748;774;845;774;817;894;840;775;721;349;225;;
15;девочки;41294;3951;4073;4252;4355;4390;4420;4500;4258;4008;1702;1385;;
16;оставленные на повторное обучение;18;6;8;1;2;;;;1;;;;;
17;лица с ограниченными возможностями здоровья;1598;68;101;144;146;160;187;193;209;250;68;72;;
18;из них:                инвалиды;374;26;21;38;35;39;54;43;48;48;10;12;;
19;дети-инвалиды;904;25;63;79;74;81;99;110;124;150;53;46;;
20;инвалиды (кроме учтенных в строке 18);229;9;22;8;10;14;29;24;21;46;25;21;;
21;дети-инвалиды (кроме учтенных в строке 19);658;36;29;33;46;57;51;68;89;136;56;57;;
22;дети-сироты и дети, оставшиеся без попечения родителей;91;4;4;5;8;8;9;11;16;18;4;4;;
23;из них воспитанники (без приходящих учащихся);6;;;;;;1;;2;3;;;;
24;обучающиеся иностранные граждане;158;45;33;15;12;21;10;9;7;5;1;;;
25;из них девочки;31;10;4;1;3;5;3;2;2;;1;;;
26;обучающиеся лица без гражданства;3;1;;;1;;1;;;;;;;
