;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, чел;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего, чел;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц , ед;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения , чел;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения, чел;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий, чел;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий, чел
1;Всего по образовательным программам (сумма строк 02, 12, 22, 32);85004;976;;;;226;225
2;Образовательные программы начального общего образования;34228;184;1;;;56;56
3;из них адаптированные;327;4;1;;;56;56
4;в том числе:           для глухих;15;;;;;;
5;для слабослышащих и позднооглохших;31;;;;;;
6;для слепых;;;;;;;
7;для слабовидящих;25;;;;;4;4
8;с тяжелыми нарушениями речи;14;;;;;1;1
9;с нарушениями опорно-двигательного аппарата;53;;;;;17;17
10;с задержкой психического развития;135;3;1;;;21;21
11;с расстройствами аутистического спектра;54;1;;;;13;13
12;Образовательные программы основного общего образования;44588;725;5;;;91;90
13;из них адаптированные;514;8;5;;;90;90
14;в том числе:           для глухих;17;;;;;;
15;для слабослышащих и позднооглохших;40;;;;;;
16;для слепых;;;;;;;
17;для слабовидящих;38;;;;;6;6
18;с тяжелыми нарушениями речи;25;1;1;;;1;1
19;с нарушениями опорно-двигательного аппарата;77;2;2;;;20;20
20;с задержкой психического развития;234;3;1;;;51;51
21;с расстройствами аутистического спектра;83;2;1;;;12;12
22;Образовательные программы среднего общего образования;5849;65;1;;;17;17
23;из них адаптированные;53;1;1;;;17;17
24;в том числе:           для глухих;;;;;;;
25;для слабослышащих и позднооглохших;5;1;1;;;2;2
26;для слепых;;;;;;;
27;для слабовидящих;10;;;;;;
28;с тяжелыми нарушениями речи;;;;;;;
29;с нарушениями опорно-двигательного аппарата;15;;;;;4;4
30;с задержкой психического развития;21;;;;;11;11
31;с расстройствами аутистического спектра;2;;;;;;
32;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);339;2;2;;;62;62
33;Справочно. Код по ОКЕИ: человек – 792  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 02);1493;;;;;;
34;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
35;основного общего образования (из строки 12);2608;;;;;;
36;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
37;среднего общего образования (из строки 22);476;;;;;;
38;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
39;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 32);2;;;;;;
40;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
