;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателей;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Всего обучающихся, окончивших классы (сумма строк 02, 11);286;;31;34;28;35;26;26;29;22;28;27;;;
2;Численность обучающихся, окончивших данный класс – всего  (сумма строк 03–05) (сумма строк 06–10);286;;31;34;28;35;26;26;29;22;28;27;;;
3;в том числе (из строки 02) обучались:       очно;286;;31;34;28;35;26;26;29;22;28;27;;;
4;очно-заочно;;;;;;;;;;;;;;;
5;заочно;;;;;;;;;;;;;;;
6;в том числе (из строки 02)  по программам с нормативным    сроком освоения:       9 лет;23;;;;;;;1;6;5;6;5;;;
7;10 лет;258;;31;29;28;35;26;25;23;17;22;22;;;
8;11 лет;5;;;5;;;;;;;;;;;
9;12 лет;;;;;;;;;;;;;;;
10;13 лет;;;;;;;;;;;;;;;
11;Численность экстернов, окончивших данный класс (сумма строк 12–16);;;;;;;;;;;;;;;
12;в том числе по программам с нормативным сроком освоения:       9 лет;;;;;;;;;;;;;;;
13;10 лет;;;;;;;;;;;;;;;
14;11 лет;;;;;;;;;;;;;;;
15;12 лет;;;;;;;;;;;;;;;
16;13 лет;;;;;;;;;;;;;;;
17;Из строки 11 – обучались:       в форме семейного образования;;;;;;;;;;;;;;;
18;по программам, не имеющим государственной аккредитации;;;;;;;;;;;;;;;
