;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;26;1;;;3;1;4;3;2;3;2;7;;;
2;В них обучающихся, чел.;115;1;;;12;4;15;13;9;15;17;29;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;;;;;;;;;;;;;;;
4;В них обучающихся, чел.;;;;;;;;;;;;;;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;;;;;;;;;;;;;;;
8;В них обучающихся, чел.;;;;;;;;;;;;;;;
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;;;;;;;;;;;;;;;
10;В них обучающихся, чел.;;;;;;;;;;;;;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);26;1;;;3;1;4;3;2;3;2;7;;;
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";115;1;;;12;4;15;13;9;15;17;29;;;
13;в том числе обучаются:          очно;115;1;;;12;4;15;13;9;15;17;29;;;
14;очно-заочно;;;;;;;;;;;;;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);40;;;;3;;5;4;4;6;6;12;;;
17;девочки;38;1;;;3;;5;5;3;4;5;12;;;
18;лица с ограниченными возможностями здоровья;115;1;;;12;4;15;13;9;15;17;29;;;
19;из них (из строки 18):             инвалиды;;;;;;;;;;;;;;;
20;дети-инвалиды;15;;;;4;1;1;;1;3;2;3;;;
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;22;;;;2;;5;3;1;3;4;4;;;
24;из них воспитанники (без приходящих учащихся);15;;;;2;;3;2;1;3;2;2;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
