;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);1800;77;55;121;102;179;140;231;183;241;206;211;188;262;218;220;177;145;118;113;99
2;в том числе:       руководящие работники – всего;118;;;;;7;3;14;11;20;18;15;12;25;20;17;14;14;13;6;6
3;из них:             директор;41;;;;;2;1;1;1;3;1;7;5;14;10;6;4;6;5;2;2
4;заместители директора;77;;;;;5;2;13;10;17;17;8;7;11;10;11;10;8;8;4;4
5;руководитель филиала;;;;;;;;;;;;;;;;;;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);853;23;21;47;41;65;53;96;76;116;96;112;104;143;128;131;116;75;63;45;40
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);616;12;11;26;21;40;31;68;50;86;69;76;70;116;103;101;87;55;46;36;31
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;202;7;7;9;9;12;12;22;21;24;24;23;23;49;48;28;28;21;21;7;7
9;русского языка и литературы;70;1;1;1;1;4;4;1;1;10;10;8;8;19;19;17;17;5;5;4;4
10;языка народов России и литературы;8;;;1;1;1;1;3;3;;;;;;;;;1;1;2;2
11;истории, экономики, права, обществознания;41;;;2;1;4;4;3;2;8;6;6;6;5;5;8;6;5;3;;
12;информатики;20;;;2;1;4;2;3;;4;2;2;2;3;2;2;1;;;;
13;физики;14;;;;;1;;1;;4;;1;1;3;3;3;2;;;1;
14;математики;62;1;1;3;3;2;;4;3;4;3;8;6;10;10;17;16;6;5;7;7
15;химии;11;;;;;;;;;1;1;3;3;1;1;1;1;2;2;3;3
16;географии;13;;;1;1;;;2;2;3;3;4;3;2;2;1;1;;;;
17;биологии;20;;;;;1;1;1;1;3;3;4;3;3;3;2;2;5;5;1;1
18;иностранных языков;52;1;1;3;3;5;4;13;13;9;9;6;6;3;3;6;6;2;2;4;4
