;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;475;53;55;52;56;45;44;44;46;50;15;13;1;1
2;В них обучающихся, чел.;6493;677;689;708;784;626;644;653;670;678;205;156;2;1
3;Число классов с углубленным изучением отдельных предметов, ед.;24;;;;;;;;;;12;12;;
4;В них обучающихся, чел.;298;;;;;;;;;;156;142;;
5;Число гимназических классов, ед.;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;
7;Число лицейских классов, ед.;17;;;;;;;;1;3;6;7;;
8;В них обучающихся, чел.;140;;;;;;;;15;42;53;30;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;516;53;55;52;56;45;44;44;47;53;33;32;1;1
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";6931;677;689;708;784;626;644;653;685;720;414;328;2;1
11;в том числе обучаются:          очно;6827;677;689;708;784;626;644;653;685;659;394;308;;
12;очно-заочно;104;;;;;;;;;61;20;20;2;1
13;заочно;;;;;;;;;;;;;;
14;Из строки 10:          воспитанники (без приходящих учащихся);414;8;18;9;10;39;47;37;56;82;58;50;;
15;девочки;3393;328;324;342;382;310;315;313;355;337;205;180;1;1
16;оставленные на повторное обучение;28;2;5;6;5;;1;;1;8;;;;
17;лица с ограниченными возможностями здоровья;253;21;16;26;22;23;24;31;39;47;3;1;;
18;из них:                инвалиды;2;;;;;;;;1;1;;;;
19;дети-инвалиды;55;9;4;2;5;5;7;10;7;3;2;1;;
20;инвалиды (кроме учтенных в строке 18);;;;;;;;;;;;;;
21;дети-инвалиды (кроме учтенных в строке 19);45;4;2;2;6;9;3;1;4;5;4;5;;
22;дети-сироты и дети, оставшиеся без попечения родителей;197;10;18;17;16;17;19;21;21;38;11;9;;
23;из них воспитанники (без приходящих учащихся);22;;;;;2;2;3;3;9;1;2;;
24;обучающиеся иностранные граждане;16;;1;2;4;1;1;;3;4;;;;
25;из них девочки;4;;;;1;;1;;;2;;;;
26;обучающиеся лица без гражданства;;;;;;;;;;;;;;
