;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;251784;247920;9324;25;2462;3;1270;3864;3864;128;2288;;;250747;589;448
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;103276;101871;4319;7;1146;2;430;1405;1405;46;751;;;103256;11;9
3;с применением электронного обучения;246670;243023;8605;14;2124;2;1127;3647;3628;88;2103;;;246006;442;222
4;с применением дистанционных образовательных технологий;246015;242380;8731;14;2150;2;1145;3635;3569;88;2036;;;245355;438;222
5;по индивидуальным учебным планам;3631;3092;2008;19;855;;105;539;539;57;379;;;3631;;
6;на дому;1710;1501;1299;23;1036;;64;209;208;1;201;;;1710;;
7;в медицинской организации;33;33;10;;6;;;;;;;;;33;;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);373;352;273;2;225;;21;21;6;;5;;;373;;
9;по индивидуальным учебным планам (из строки 05);659;592;542;8;440;;13;67;54;1;53;;;659;;
