;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;8214;891;944;977;971;917;918;860;874;862;;;;
2;В них обучающихся, чел.;197417;20488;22439;23816;24055;22264;22417;20568;20910;20460;;;;
3;Число классов с углубленным изучением отдельных предметов, ед.;1418;4;20;19;19;39;47;71;52;49;559;521;9;9
4;В них обучающихся, чел.;32710;121;583;593;561;1132;1397;1876;1482;1430;12746;10517;130;142
5;Число гимназических классов, ед.;403;58;42;41;42;40;42;36;32;33;19;18;;
6;В них обучающихся, чел.;12919;1845;1363;1380;1432;1291;1362;1161;1021;1012;521;531;;
7;Число лицейских классов, ед.;156;13;13;14;14;16;16;12;15;15;14;14;;
8;В них обучающихся, чел.;4874;441;431;478;475;518;507;362;477;423;393;369;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;10191;966;1019;1051;1046;1012;1023;979;973;959;592;553;9;9
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";247920;22895;24816;26267;26523;25205;25683;23967;23890;23325;13660;11417;130;142
11;в том числе обучаются:          очно;246883;22895;24816;26267;26523;25205;25682;23910;23842;23244;13296;11202;1;
12;очно-заочно;589;;;;;;;;;24;276;204;38;47
13;заочно;448;;;;;;1;57;48;57;88;11;91;95
14;Из строки 10:          воспитанники (без приходящих учащихся);40;;;;;2;7;8;3;3;9;8;;
15;девочки;121727;11138;12080;12912;12889;12380;12425;11833;11636;11348;6989;5994;50;53
16;оставленные на повторное обучение;406;86;43;11;49;13;23;23;22;123;11;2;;
17;лица с ограниченными возможностями здоровья;9324;989;1036;1148;1232;911;1017;944;968;1031;24;24;;
18;из них:                инвалиды;25;;1;1;2;1;1;2;4;13;;;;
19;дети-инвалиды;2462;373;301;267;255;251;254;248;207;264;18;24;;
20;инвалиды (кроме учтенных в строке 18);3;;;;;;;;;1;;1;1;
21;дети-инвалиды (кроме учтенных в строке 19);1270;102;84;99;127;127;122;146;129;137;92;105;;
22;дети-сироты и дети, оставшиеся без попечения родителей;2259;104;139;172;192;240;245;243;296;323;163;142;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;2703;317;352;365;326;291;283;256;224;172;65;52;;
25;из них девочки;1142;130;161;162;146;129;131;89;92;50;31;21;;
26;обучающиеся лица без гражданства;31;2;4;5;2;6;2;6;3;1;;;;
