;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
1;2;3;4;5;6;7;8;9
№ строки;Наименование образовательных программ;Численность обучающихся по образовательным программам - всего, чел;Сетевая форма реализации образовательных программ численность обучающихся (из графы 3) по программам, реализуемым с использованием сетевой формы - всего, чел;Сетевая форма реализации образовательных программ число органи-заций, с которыми заключены дого-воры на реализа-цию образователь-ных программ с использованием сетевой формы, единиц , ед;Электронное обучение численность обучающихся (из графы 3) с применением электронного обучения , чел;Электронное обучение в том числе (из графы 6) с применением исключительно электронного обучения, чел;Дистанционные образовательные технологии численность обучающихся (из графы 3) с применением дистанционных образовательных технологий, чел;Дистанционные образовательные технологии в том числе (из графы 8) с применением исключительно дистанционных образовательных технологий, чел
1;Всего по образовательным программам (сумма строк 02, 12, 22, 32);251784;103276;;246670;509;246015;110
2;Образовательные программы начального общего образования;101330;38001;176;99897;214;99667;52
3;из них адаптированные;5192;1825;29;4975;15;4965;4
4;в том числе:           для глухих;7;1;;7;;7;
5;для слабослышащих и позднооглохших;125;24;;121;;121;
6;для слепых;14;10;;14;;14;
7;для слабовидящих;203;58;1;201;;200;
8;с тяжелыми нарушениями речи;1634;442;11;1542;4;1539;2
9;с нарушениями опорно-двигательного аппарата;319;92;1;312;;310;1
10;с задержкой психического развития;2436;1083;14;2332;11;2331;1
11;с расстройствами аутистического спектра;454;115;2;446;;443;
12;Образовательные программы основного общего образования;120555;50963;800;118098;239;117807;48
13;из них адаптированные;3358;1426;27;3206;19;3203;4
14;в том числе:           для глухих;8;;;8;;8;
15;для слабослышащих и позднооглохших;143;20;;142;;142;
16;для слепых;6;6;;6;;6;
17;для слабовидящих;156;90;4;151;;151;1
18;с тяжелыми нарушениями речи;181;87;4;174;;171;
19;с нарушениями опорно-двигательного аппарата;191;94;2;181;;181;1
20;с задержкой психического развития;2550;1092;17;2430;19;2430;1
21;с расстройствами аутистического спектра;123;37;;114;;114;1
22;Образовательные программы среднего общего образования;25353;11631;173;24504;28;24386;
23;из них адаптированные;47;36;3;45;;45;
24;в том числе:           для глухих;;;;;;;
25;для слабослышащих и позднооглохших;2;2;;2;;2;
26;для слепых;1;1;;1;;1;
27;для слабовидящих;11;11;;10;;10;
28;с тяжелыми нарушениями речи;2;2;;2;;2;
29;с нарушениями опорно-двигательного аппарата;31;20;3;30;;30;
30;с задержкой психического развития;;;;;;;
31;с расстройствами аутистического спектра;;;;;;;
32;Программы образования обучающихся с умственной отсталостью (интеллектуальными нарушениями);4546;2681;48;4171;28;4155;10
33;Справочно. Код по ОКЕИ: человек – 792  Из общей численности обучающихся (из графы 3 подраздела 1.3.) – лица, имеющие кохлеарные импланты и обучающиеся по программам:    начального общего образования (из строки 02);35;;;;;;
34;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;26;;;;;;
35;основного общего образования (из строки 12);52;;;;;;
36;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;42;;;;;;
37;среднего общего образования (из строки 22);1;;;;;;
38;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;;;;;;;
39;образования обучающихся с умственной отсталостью    (интеллектуальными нарушениями) (из строки 32);29;;;;;;
40;из них в отдельных классах для обучающихся с ограниченными       возможностями здоровья;1;;;;;;
