;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;1822;188;192;195;199;184;185;182;179;184;69;61;2;2
2;В них обучающихся, чел.;34638;3683;3755;3861;3942;3593;3518;3355;3319;3448;1168;967;15;14
3;Число классов с углубленным изучением отдельных предметов, ед.;129;;;;;6;6;6;6;6;50;47;1;1
4;В них обучающихся, чел.;1834;;;;;168;154;150;127;137;586;500;11;1
5;Число гимназических классов, ед.;;;;;;;;;;;;;;
6;В них обучающихся, чел.;;;;;;;;;;;;;;
7;Число лицейских классов, ед.;18;1;2;1;1;1;1;2;2;3;3;1;;
8;В них обучающихся, чел.;373;10;35;23;22;16;18;53;47;70;52;27;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;1969;189;194;196;200;191;192;190;187;193;122;109;3;3
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";36845;3693;3790;3884;3964;3777;3690;3558;3493;3655;1806;1494;26;15
11;в том числе обучаются:          очно;36481;3693;3788;3883;3963;3777;3689;3529;3453;3538;1724;1433;11;
12;очно-заочно;350;;2;1;1;;1;27;36;111;81;61;15;14
13;заочно;14;;;;;;;2;4;6;1;;;1
14;Из строки 10:          воспитанники (без приходящих учащихся);580;49;69;50;62;62;73;52;45;66;27;25;;
15;девочки;18167;1804;1802;1892;1974;1912;1811;1793;1706;1773;916;776;6;2
16;оставленные на повторное обучение;280;28;16;11;26;7;10;22;37;107;16;;;
17;лица с ограниченными возможностями здоровья;1837;127;228;305;314;134;192;173;177;170;10;7;;
18;из них:                инвалиды;19;2;;2;;1;2;2;7;3;;;;
19;дети-инвалиды;214;19;23;22;31;23;28;20;20;14;8;6;;
20;инвалиды (кроме учтенных в строке 18);;;;;;;;;;;;;;
21;дети-инвалиды (кроме учтенных в строке 19);165;11;9;10;15;23;25;22;17;20;5;8;;
22;дети-сироты и дети, оставшиеся без попечения родителей;326;27;26;34;34;40;30;33;33;52;11;6;;
23;из них воспитанники (без приходящих учащихся);13;;2;1;2;2;1;1;2;2;;;;
24;обучающиеся иностранные граждане;476;58;63;58;52;39;47;46;64;36;8;5;;
25;из них девочки;188;32;27;25;20;14;16;12;27;14;;1;;
26;обучающиеся лица без гражданства;18;1;2;3;2;5;;3;2;;;;;
