;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
№ строки;Наименование показателей;Всего (сумма граф 4, 6, 8, 10, 12, 14, 16,  18, 20, 22);Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет всего;Число полных лет  по состоянию на 1 января 20_ года моложе 25 лет из них женщины;Число полных лет  по состоянию на 1 января 20_ года 25–29 всего;Число полных лет  по состоянию на 1 января 20_ года 25–29 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 30–34 всего;Число полных лет  по состоянию на 1 января 20_ года 30–34 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 35–39 всего;Число полных лет  по состоянию на 1 января 20_ года 35–39 из них женщины;Число полных лет  по состоянию на 1 января 20_ года 40–44 всего;Число полных лет  по состоянию на 1 января 20_ года 40–44 из них женщины;45–49 всего;45–49 из них женщины;50–54 всего;50–54 из них женщины;55–59 всего;55–59 из них женщины;60–64 всего;60–64 из них женщины;65 и более всего;65 и более из них женщины
1;Численность работников – всего (сумма строк 02, 06, 43,44);6946;368;312;474;394;549;447;835;725;898;800;910;795;906;796;739;621;628;500;639;513
2;в том числе:       руководящие работники – всего;447;1;;3;1;16;14;41;29;76;65;67;57;90;83;68;62;50;49;35;34
3;из них:             директор;114;;;;;3;2;9;6;13;11;13;10;23;20;24;22;18;18;11;11
4;заместители директора;323;1;;3;1;12;11;31;22;61;52;53;46;65;61;42;38;32;31;23;22
5;руководитель филиала;3;;;;;;;;;1;1;1;1;;;1;1;;;;
6;педагогические работники - всего (сумма строк 07, 30, 31, 35-42);3583;270;243;325;284;339;284;485;439;438;399;442;406;426;394;352;325;247;222;259;231
7;в том числе:             учителя–всего (сумма строк 08-18, 23-29);2498;205;185;237;204;226;184;319;280;257;222;309;275;304;274;259;238;184;161;198;177
8;в том числе:                   учителя, осуществляющие деятельность по реализации                   программ начального общего образования;821;98;97;86;80;55;53;80;80;73;73;101;101;123;123;104;104;51;51;50;50
9;русского языка и литературы;295;22;22;24;24;20;19;25;25;27;26;48;48;45;43;31;30;27;26;26;25
10;языка народов России и литературы;7;;;;;1;1;2;2;1;1;1;1;1;1;;;;;1;1
11;истории, экономики, права, обществознания;167;13;13;19;15;20;15;21;17;14;11;28;20;20;17;10;9;12;11;10;10
12;информатики;56;3;1;3;1;9;6;14;9;8;5;11;9;4;3;3;3;1;;;
13;физики;66;;;4;3;3;2;7;5;6;4;11;8;5;3;10;8;10;7;10;8
14;математики;218;8;8;23;21;19;16;34;29;21;19;22;21;20;19;33;33;20;20;18;18
15;химии;55;6;6;3;2;3;2;4;3;5;4;8;6;3;3;7;5;3;3;13;11
16;географии;78;5;4;5;3;4;3;15;15;14;11;5;5;9;9;9;8;6;5;6;6
17;биологии;66;4;4;8;7;12;12;11;9;5;4;5;5;9;9;4;4;3;3;5;3
18;иностранных языков;274;17;14;28;25;36;34;54;51;45;42;28;28;14;14;12;11;21;19;19;19
19;из них:                         английского языка;264;15;13;27;24;34;32;52;49;44;41;28;28;13;13;12;11;20;18;19;19
20;немецкого языка;2;;;;;2;2;;;;;;;;;;;;;;
21;французского языка;1;;;;;;;;;;;;;1;1;;;;;;
22;китайского языка;;;;;;;;;;;;;;;;;;;;;
23;физической культуры;174;20;10;22;14;22;12;24;12;20;10;15;10;23;10;10;5;8;4;10;4
24;труда (технологии);98;4;2;2;2;7;5;12;8;7;3;12;5;15;11;10;8;9;3;20;15
25;музыки и пения;29;2;2;4;4;3;2;7;7;3;3;3;3;1;1;1;1;3;3;2;2
26;изобразительного искусства, черчения;29;1;1;3;2;;;1;1;5;4;3;3;6;6;4;4;2;2;4;4
27;основ безопасности и защиты Родины;41;1;;3;1;7;;6;5;;;6;;4;;7;1;4;;3;
28;основ духовно-нравственной культуры народов России;2;1;1;;;;;1;1;;;;;;;;;;;;
29;прочих предметов;22;;;;;5;2;1;1;3;2;2;2;2;2;4;4;4;4;1;1
30;учителя-логопеды;105;4;4;8;8;2;2;15;15;24;24;20;20;16;16;9;9;4;4;3;3
31;учителя-дефектологи;43;;;2;2;3;3;6;6;7;7;5;5;10;10;4;4;4;4;2;2
32;из них:                      олигофренопедагог;11;;;;;1;1;1;1;3;3;2;2;2;2;;;1;1;1;1
33;тифлопедагог;;;;;;;;;;;;;;;;;;;;;
34;сурдопедагог;1;;;;;;;;;;;;;;;;;1;1;;
35;социальные педагоги;89;1;1;3;3;10;10;12;11;18;18;12;12;7;7;13;13;4;4;9;9
36;педагоги дополнительного образования;119;15;12;14;9;16;9;14;11;10;9;6;4;13;12;13;7;9;9;9;3
37;педагоги-психологи;110;3;3;8;7;15;14;26;26;24;24;4;4;15;15;8;8;4;4;3;3
38;воспитатели;411;29;29;29;29;41;39;64;63;69;69;62;62;42;42;30;30;23;23;22;22
39;мастера производственного обучения;;;;;;;;;;;;;;;;;;;;;
40;тьюторы;34;2;2;3;3;3;3;3;3;6;6;4;4;4;4;1;1;3;3;5;5
41;советники директора по воспитанию и взаимодействию                с детскими общественными объединениям;28;4;1;6;5;3;2;7;6;3;3;3;3;1;1;1;1;;;;
42;другие;146;7;6;15;14;20;18;19;18;20;17;17;17;14;13;14;14;12;10;8;7
43;учебно-вспомогательный персонал;628;27;22;44;38;54;51;94;84;95;84;109;97;72;65;49;46;52;50;32;28
44;иной персонал;2288;70;47;102;71;140;98;215;173;289;252;292;235;318;254;270;188;279;179;313;220
45;из них:             ассистент (помощник);;;;;;;;;;;;;;;;;;;;;
46;сурдопереводчик;;;;;;;;;;;;;;;;;;;;;
47;тифлосурдопереводчик;;;;;;;;;;;;;;;;;;;;;
48;Из общей численности педагогических работников (стр.06):             персонал, работающий в подразделениях (группах)             дошкольного образования;348;24;23;22;22;33;33;57;57;64;63;53;53;42;42;24;24;20;20;9;9
49;из них воспитатели;291;21;21;18;18;27;27;49;49;58;58;47;47;33;33;20;20;12;12;6;6
50;персонал, работающий в классах очно-заочного и заочного             обучения, учебно-консультационных пунктах;37;;;2;2;5;4;4;4;5;3;3;3;3;1;2;2;4;3;9;8
51;из них учителя;36;;;2;2;5;4;4;4;5;3;3;3;3;1;2;2;3;3;9;8
;;;;;;;;;;;;;;;;;;;;;;
;;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам;Данные графы 3 по строкам 01–48 равны данным грграфы 3 подраздела 3.1 по соответствующим строкам
