;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13
№ строки;Наименование показателей;"Всего  (сумма граф 4–9; сумма граф 11-13)";Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы начального общего образования (1–4 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы основного общего образования (5–9 классы);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья программы среднего общего образования (10–11(12) классы);Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы начального общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы основного общего образования;Классы для обучающихся с ограниченными возможностями здоровья, кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями) программы среднего общего образования;Из граф 3 изучают 2-й, 3-й и более иностранные языки;Из графы 3 обучаются очно;Из графы 3 обучаются очно-заочно;Из графы 3 обучаются заочно
1;Численность обучающихся, которым в соответствии с образовательной про-граммой должны преподаваться иностранные языки (сумма строк 02, 16);33737;11769;18191;3344;147;286;;;33375;348;14
2;В том числе обучающиеся, которым:       преподается иностранный язык;33595;11691;18132;3339;147;286;;;33233;348;14
3;из них преподается язык:             английский;33595;11691;18132;3339;147;286;;;33233;348;14
4;французский;27;;27;;;;;27;27;;
5;немецкий;564;;534;30;;;;564;564;;
6;итальянский;;;;;;;;;;;
7;испанский;;;;;;;;;;;
8;китайский;91;;91;;;;;91;91;;
9;арабский;;;;;;;;;;;
10;португальский;;;;;;;;;;;
11;турецкий;;;;;;;;;;;
12;корейский;;;;;;;;;;;
13;японский;;;;;;;;;;;
14;иврит;;;;;;;;;;;
15;другие;;;;;;;;;;;
16;не преподается иностранный язык;142;78;59;5;;;;;142;;
17;из строки 16 – из-за отсутствия учителя иностранного языка;102;38;59;5;;;;;102;;
18;Из строки 02 – изучают:             2 иностранных языка;682;;652;30;;;;;682;;
19;3 и более иностранных языка;;;;;;;;;;;
