;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24
№ строки;Наименование показателей;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Всего (сумма граф 9–11);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них из графы 4 дети-инвалиды;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 5);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 6);Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались очно-заочно;Все классы, кроме классов для обучающихся с ограниченными возможностями здоровья Из графы 3 обучались заочно;Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья из них лица с ограни- ченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них из графы 13 дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья из них инвалиды (кроме учтенных в графе 14);Классы для обучающихся с ограниченными возможностями здоровья из них дети-инвалиды (кроме учтенных в графе 15);Итого по всем классам (сумма граф 3, 12);Кроме того, численность экстернов;из них лица с ограни- ченными возможностя- ми здоровья;из них из графы 20 инвалиды;из них из графы 20 дети-инвалиды;из них инвалиды (кроме учтенных в графе 21);из них дети-инвалиды (кроме учтенных в графе 22)
1;Численность обучающихся (гр. 3–18) и экстернов (гр. 19–24), допущенных к ГИА по образовательным программам основного общего образования (сумма строк 02, 04, 05);3434;125;;16;;11;3361;58;15;45;33;;1;;;3479;35;;;;;
2;в том числе:       получили аттестат об основном общем образовании;3204;113;;15;;11;3173;24;7;43;31;;1;;;3247;14;;;;;
3;из них (из строки 02) продолжили обучение по образовательной          программе среднего общего образования в данной организации;1347;11;;3;;3;1343;4;;1;;;;;;1348;1;;;;;
4;получили на ГИА неудовлетворительные результаты;223;10;;1;;;183;33;7;1;1;;;;;224;21;;;;;
5;не участвовали в ГИА;7;2;;;;;5;1;1;1;1;;;;;8;;;;;;
6;Из строки 02 получили аттестат об основном общем образовании:    с отличием;114;;;;;;113;;1;;;;;;;114;;;;;;
7;в IV квартале прошлого года;151;5;;;;;139;12;;;;;;;;151;;;;;;
8;после 1 сентября текущего года;115;3;;;;;111;3;1;1;1;;;;;116;1;;;;;
9;Численность обучающихся (графы 3–18) и экстернов (графы 19–24), допущенных к ГИА по образовательным программам среднего общего образования (сумма строк 10–12);1532;2;1;;1;3;1500;26;6;;;;;;;1532;4;1;;1;;
10;в том числе:       получили аттестат о среднем общем образовании;1512;2;1;;1;3;1487;20;5;;;;;;;1512;4;1;;1;;
11;получили на ГИА неудовлетворительные результаты;15;;;;;;11;3;1;;;;;;;15;;;;;;
12;не участвовали в ГИА;5;;;;;;2;3;;;;;;;;5;;;;;;
13;Из строки 10 получили аттестат о среднем общем образовании:    с отличием и медаль «За особые успехи в учении»;187;;;;;;186;1;;;;;;;;187;;;;;;
14;в IV квартале прошлого года;75;;;;;;71;4;;;;;;;;75;;;;;;
15;после 1 сентября текущего года;2;;;;;;2;;;;;;;;;2;;;;;;
16;Из общей численности участвовавших в ГИА (из суммы строк 10 и 11)    участвовали в едином государственном экзамене (ЕГЭ)*;1519;2;1;;;3;1496;17;6;;;;;;;1519;4;1;;1;;
17;участвовали в ЕГЭ по русскому языку (из строки 16);1492;2;1;;;3;1469;17;6;;;;;;;1492;3;1;;1;;
18;из них сдали ЕГЭ;1429;2;1;;;2;1406;17;6;;;;;;;1429;3;1;;1;;
19;участвовали в ЕГЭ по математике (из строки 16);1444;2;1;;;3;1421;17;6;;;;;;;1444;3;1;;1;;
20;из них сдали ЕГЭ;1403;2;1;;;2;1384;14;5;;;;;;;1403;3;1;;1;;
21;участвовали в ГИА в иной (кроме ЕГЭ) форме*;8;;;;1;;2;6;;;;;;;;8;;;;;;
22;Выпущено лиц, не получивших основного общего и среднего общего образования, со свидетельством об обучении;47;4;;2;;1;27;20;;4;4;;;;;51;;;;;;
23;"Справочно. Код по ОКЕИ: человек – 792  Из численности обучавшихся во всех классах, получивших аттестат о сред-нем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 18):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";119;;;;;;;;;;;;;;;;;;;;;
24;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";68;;;;;;;;;;;;;;;;;;;;;
25;"Из численности обучавшихся экстернов, получивших аттестат о среднем общем образовании с отличием и медаль «За особые успехи в учении» (из строки 13 графы 19):    получили аттестат красного цвета и медаль ""За особые успехи    в учении"" I степени";;;;;;;;;;;;;;;;;;;;;;
26;"получили аттестат сине-голубого цвета и медаль ""За особые успехи    в учении"" II степени";;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;Сумма строк 16 и 21 равна сумме строк 10 и 11 по всем графам;;;;;;;;;;;;;;;;;
