;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;53;3;;;5;3;2;3;6;11;8;12;;;
2;В них обучающихся, чел.;212;9;;;13;13;9;14;16;41;45;52;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;23;;3;1;3;2;3;3;4;;1;1;2;;
4;В них обучающихся, чел.;102;;8;10;9;6;18;24;17;;1;1;8;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;3;;;;;;;;;;;;1;2;
6;В них обучающихся, чел.;21;;;;;;;;;;;;7;14;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;25;3;;;2;2;2;2;3;1;3;2;3;1;1
8;В них обучающихся, чел.;180;21;;;14;11;24;14;18;17;20;17;16;4;4
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;5;;1;3;;;;1;;;;;;;
10;В них обучающихся, чел.;15;;6;8;;;;1;;;;;;;
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);109;6;4;4;10;7;7;9;13;12;12;15;6;3;1
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";530;30;14;18;36;30;51;53;51;58;66;70;31;18;4
13;в том числе обучаются:          очно;495;25;14;18;32;29;45;51;46;57;63;63;30;18;4
14;очно-заочно;33;5;;;4;1;6;2;5;;2;7;1;;
15;заочно;2;;;;;;;;;1;1;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);29;;;;;1;;6;4;3;5;10;;;
17;девочки;184;8;1;7;10;14;17;18;26;26;15;29;7;4;2
18;лица с ограниченными возможностями здоровья;530;30;14;18;36;30;51;53;51;58;66;70;31;18;4
19;из них (из строки 18):             инвалиды;;;;;;;;;;;;;;;
20;дети-инвалиды;350;26;13;14;30;18;42;36;32;28;39;35;21;15;1
21;инвалиды (кроме учтенных в строке 19);;;;;;;;;;;;;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;43;1;;1;1;6;3;1;3;5;11;9;1;1;
24;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;;
25;обучающиеся иностранные граждане;;;;;;;;;;;;;;;
26;из них девочки;;;;;;;;;;;;;;;
27;обучающиеся лица без гражданства;;;;;;;;;;;;;;;
