;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;6222;2675;1302;651;3104;1549;630;443;244;240;14;33;14;
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;13;13;9;13;;;;;;;;;;
4;7 лет;540;540;288;506;;;;;;;;5;2;
5;8 лет;686;686;336;131;;;;;;;;2;2;
6;9 лет;686;686;330;1;;;;;;;;2;2;
7;10 лет;652;634;281;;18;9;16;;;;;4;1;
8;11 лет;594;97;51;;497;265;484;;;;;2;1;
9;12 лет;666;13;3;;653;319;125;;;;;5;4;
10;13 лет;581;3;2;;578;292;4;;;;1;4;1;
11;14 лет;611;1;;;610;295;1;;;;2;2;1;
12;15 лет;609;;;;602;306;;7;4;7;4;3;;
13;16 лет;330;;;;118;52;;212;117;209;2;2;;
14;17 лет;221;1;1;;18;6;;202;110;24;5;2;;
15;18 лет;29;;;;9;4;;20;11;;;;;
16;19 лет;3;1;1;;;;;2;2;;;;;
17;20 лет;;;;;;;;;;;;;;
18;21 год;1;;;;1;1;;;;;;;;
19;22 года;;;;;;;;;;;;;;
20;23 года;;;;;;;;;;;;;;
21;24 года;;;;;;;;;;;;;;
22;25 лет;;;;;;;;;;;;;;
23;26 лет;;;;;;;;;;;;;;
24;27 лет;;;;;;;;;;;;;;
25;28 лет;;;;;;;;;;;;;;
26;29 лет;;;;;;;;;;;;;;
27;30–34 года;;;;;;;;;;;;;;
28;35–39 лет;;;;;;;;;;;;;;
29;40 лет и старше;;;;;;;;;;;;;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
