;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
№ строки;Наименование показателей;"Всего обу-чающихся (сумма граф 4,10; сумма граф 16-18)";Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Всего;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) лица с огра- ниченными возможностя- ми здоровья;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) из них (из гр. 5): дети-инвалиды;Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) инвалиды  (кроме учтенных в гр. 6);Все классы, кроме классов для обучающихся  с ограниченными возможностями здоровья Из них (из гр. 4) дети-инвали- ды (кроме учтенных в гр. 7);Классы для обучающихся с ограниченными возможностями здоровья Всего;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) лица с огра- ниченными возможностя- ми здоровья;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) из них (из гр. 11): дети-инвалиды;Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) инвалиды  (кроме учтенных в гр. 12);Классы для обучающихся с ограниченными возможностями здоровья Из них (из гр. 10) дети-инвали- ды (кроме учтенных в  гр. 13);В том числе обучающихся (из гр.3) очно;В том числе обучающихся (из гр.3) очно-заочно;В том числе обучающихся (из гр.3) заочно
1;Численность обучающихся – всего;350282;338997;4288;10;1080;3;3017;11285;11285;216;4074;1;;349370;900;12
2;из них обучаются:       по программам, реализуемым с использованием сетевой формы;9572;9411;141;;45;;61;161;161;2;39;;;9532;39;1
3;с применением электронного обучения;4023;4023;85;;11;;37;;;;;;;4019;4;
4;с применением дистанционных образовательных технологий;26319;25022;109;;42;;243;1297;1297;6;256;;;26273;46;
5;по индивидуальным учебным планам;1700;1221;765;1;283;1;82;479;479;56;358;;;1699;;1
6;на дому;3531;2308;1070;9;590;1;316;1223;1223;76;1013;;;3520;11;
7;в медицинской организации;2;2;;;;;;;;;;;;2;;
8;из суммы строк 06 и 07:             с применением дистанционных образовательных технологий             (из строки 04);264;143;31;;28;;54;121;121;3;91;;;263;1;
9;по индивидуальным учебным планам (из строки 05);673;420;272;1;155;1;58;253;253;16;208;;;673;;
