;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателя;Всего (сумма граф 04 - 16);Программы начального общего образования 1-й класс;Программы начального общего образования 2-й класс;Программы начального общего образования 3-й класс;Программы начального общего образования 4-й класс;Программы основного общего образования 5-й класс;Программы основного общего образования 6-й класс;Программы основного общего образования 7-й класс;Программы основного общего образования 8-й класс;Программы основного общего образования 9-й класс;Программы среднего общего образования 10-й класс;Программы среднего общего образования 11-й класс (выпускной);Программы среднего общего образования 11-й класс;Программы среднего общего образования 12-й класс
1;Число классов без углубленного изучения предметов, ед.;14261;1465;1552;1570;1564;1480;1453;1384;1367;1368;544;499;7;8
2;В них обучающихся, чел.;300966;30636;33790;34731;34272;31515;31426;28906;28683;28688;9779;8385;67;88
3;Число классов с углубленным изучением отдельных предметов, ед.;547;8;15;15;11;47;56;92;84;88;67;64;;
4;В них обучающихся, чел.;14091;212;414;419;309;1261;1525;2393;2249;2246;1558;1505;;
5;Число гимназических классов, ед.;464;36;36;34;36;52;54;51;49;46;35;35;;
6;В них обучающихся, чел.;12067;895;1000;934;966;1385;1507;1354;1295;1159;823;749;;
7;Число лицейских классов, ед.;453;28;28;27;29;48;43;44;47;54;53;52;;
8;В них обучающихся, чел.;11873;738;777;737;788;1326;1203;1173;1243;1379;1301;1208;;
9;Итого классов (без классов для обучающихся с ограниченными возможностями здоровья) (сумма строк 01, 03, 05, 07), ед.;15725;1537;1631;1646;1640;1627;1606;1571;1547;1556;699;650;7;8
10;"В них обучающихся (сумма строк 02, 04, 06, 08;  сумма строк 11 - 13), чел.";338997;32481;35981;36821;36335;35487;35661;33826;33470;33472;13461;11847;67;88
11;в том числе обучаются:          очно;338093;32481;35977;36818;36334;35485;35654;33806;33456;33411;13075;11596;;
12;очно-заочно;892;;2;2;1;1;5;20;12;60;386;249;67;87
13;заочно;12;;2;1;;1;2;;2;1;;2;;1
14;Из строки 10:          воспитанники (без приходящих учащихся);1271;33;31;35;34;57;46;144;156;172;294;269;;
15;девочки;167228;15872;17530;18025;17774;17649;17581;16753;16478;16281;6981;6292;5;7
16;оставленные на повторное обучение;683;123;92;64;76;52;43;48;38;134;8;4;1;
17;лица с ограниченными возможностями здоровья;4288;436;361;417;532;427;520;521;527;527;8;12;;
18;из них:                инвалиды;10;;;;;;;1;3;4;;2;;
19;дети-инвалиды;1080;202;100;128;115;108;122;101;101;93;3;7;;
20;инвалиды (кроме учтенных в строке 18);3;;;;;;;;;2;;1;;
21;дети-инвалиды (кроме учтенных в строке 19);3017;199;235;322;275;314;345;338;326;345;146;171;1;
22;дети-сироты и дети, оставшиеся без попечения родителей;370;25;19;25;41;27;43;50;49;70;10;11;;
23;из них воспитанники (без приходящих учащихся);;;;;;;;;;;;;;
24;обучающиеся иностранные граждане;1961;229;239;286;223;190;185;182;180;129;76;38;3;1
25;из них девочки;795;103;95;116;104;82;79;70;71;50;14;11;;
26;обучающиеся лица без гражданства;28;5;5;4;2;2;2;2;1;2;1;1;1;
