;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
№ строки;Наименование показателей;Общая численность обучающихся (сумма граф  4, 7, 10);Численность обучающихся по программам начального общего образования – всего (1–4 классы);Численность обучающихся по программам из графы 4 девочки;Численность обучающихся по программам из графы 4 обучающиеся 1-х классов без оставленных на повторное обучение;Численность обучающихся по программам основного общего образования – всего (5-9 классы);Численность обучающихся по программам из графы 7 девочки;Численность обучающихся по программам из графы 7 обучающиеся 5-х классов без оставленных на повторное обучение;Численность обучающихся по программам среднего общего образования – всего (10-11(12) классы;Численность обучающихся по программам из графы 10 девочки;Численность обучающихся по программам из графы 10 обучающиеся 10-х классов без оставленных на повторное обучение;из них (из графы 3) обучающиеся по очно-заочной и заочной формам обучения*;из них (из графы 3) обучающиеся иностранные граждане;из них (из графы 3) из них (из гр. 14) девочки;из них (из графы 3) обучающиеся лица без гражданства
1;Всего;338997;141618;69201;32358;171916;84742;35435;25463;13285;13453;904;1961;795;28
2;В том числе в возрасте (число полных лет на 1 января следующего календарного года):    5 лет;;;;;;;;;;;;;;
3;6 лет;1036;1036;583;1036;;;;;;;;11;6;
4;7 лет;28124;28124;14071;26599;;;;;;;;196;86;4
5;8 лет;35932;35932;17450;4554;;;;;;;4;205;89;4
6;9 лет;37254;37249;18233;144;5;1;4;;;;2;240;108;3
7;10 лет;36144;34335;16747;22;1808;924;1647;1;;;2;239;101;3
8;11 лет;35874;4686;2012;1;31188;15736;28539;;;;1;211;94;5
9;12 лет;35944;206;86;2;35738;17615;4672;;;;6;192;86;1
10;13 лет;34257;37;15;;34220;16910;507;;;;2;199;85;2
11;14 лет;33603;10;3;;33591;16629;63;2;1;2;8;176;55;2
12;15 лет;32273;2;1;;31240;15168;2;1031;561;971;27;136;48;1
13;16 лет;15702;;;;3842;1651;;11860;6344;10703;91;65;25;2
14;17 лет;11116;1;;;174;58;1;10941;5821;1434;99;34;9;
15;18 лет;1011;;;;32;12;;979;478;42;35;7;3;
16;19 лет;49;;;;9;4;;40;13;10;28;;;
17;20 лет;35;;;;6;3;;29;6;14;29;1;;
18;21 год;51;;;;7;4;;44;12;19;41;1;;
19;22 года;39;;;;9;5;;30;4;13;31;1;;
20;23 года;31;;;;7;5;;24;2;13;23;5;;
21;24 года;41;;;;9;3;;32;6;19;34;2;;
22;25 лет;39;;;;;;;39;6;19;34;7;;
23;26 лет;41;;;;4;1;;37;3;16;37;5;;
24;27 лет;37;;;;5;2;;32;4;14;33;5;;
25;28 лет;39;;;;4;1;;35;2;19;36;5;;
26;29 лет;55;;;;4;2;;51;9;25;45;2;;1
27;30–34 года;142;;;;8;5;;134;9;61;131;12;;
28;35–39 лет;64;;;;4;2;;60;3;30;61;2;;
29;40 лет и старше;64;;;;2;1;;62;1;29;64;2;;
*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05;*Заполняется организацией, указавшей в подразделе 1.2 код «1» по строке 04 или по строке 05
