;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53
№ строки;Наименование показателя;Всего (сумма граф 4-47);Программы начального общего образования с нормативным сроком обучения 4 года 1-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 2-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 3-й класс;Программы начального общего образования с нормативным сроком обучения 4 года 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 1-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 2-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 3-й класс второго года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс первого года обучения;Программы начального общего образования с нормативным сроком обучения 5–6 лет 4-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 5 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 5 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 5-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 6-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 7-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 8-й класс второго года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс первого года обучения;Программы основного общего образования с нормативным сроком освоения 6 лет 9-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 2 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 2 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 10-й класс второго года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс первого года обучения;Программы среднего общего образования с нормативным сроком освоения 3 года 11-й класс второго года обучения;Из общей численности обучающихся (из гр. 3): лица с ограниче- нными возможно- стями здоровья;Из общей численности обучающихся (из гр. 3): из них: инвалиды;Из общей численности обучающихся (из гр. 3): из них: дети-инвалиды;Из общей численности обучающихся (из гр. 3): инвалиды  (кроме учтенных в гр. 49);Из общей численности обучающихся (из гр. 3): дети-инвалиды  (кроме учтенных в гр. 50);Из общей численности обучающихся (из гр. 3): с умствен-ной отста-лостью
1;Число классов для глухих, ед.;20;;;;;1;;1;2;;1;2;;1;1;;3;;;;;;1;;;1;;;1;;;2;;;1;;;1;1;;;;;;;;;;;;
2;В них обучающихся, чел.;65;;;;;4;;1;4;;3;6;;4;5;;5;;;;;;7;;;7;;;5;;;8;;;3;;;1;2;;;;;;;65;3;62;;;15
3;Число классов для слабослышащих и позднооглохших, ед.;29;;;;;3;1;;4;;;1;;;1;1;4;;;;;;1;1;1;2;;;2;;;3;;;3;;1;;;;;;;;;;;;;;
4;В них обучающихся, чел.;158;;;;;15;1;;28;;;5;;;6;7;23;;;;;;3;8;8;13;;;12;;;14;;;13;;2;;;;;;;;;158;6;152;;;24
5;Число классов для слепых, ед.;12;;;;;1;;;1;;;1;;;;1;1;;;;;;1;;;1;;;1;;;1;;;;;1;1;1;;;;;;;;;;;;
6;В них обучающихся, чел:       cлепых;61;;;;;4;;;5;;;6;;;;8;7;;;;;;4;;;5;;;4;;;7;;;;;3;5;3;;;;;;;61;4;57;;;26
7;слабовидящих и поздноослепших;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
8;Число классов для слабовидящих и поздноослепших, ед.;39;1;1;1;1;2;;;3;;;3;;;;3;1;;1;;1;1;3;;;3;;;3;;;3;;;;2;2;2;2;;;;;;;;;;;;
9;В них обучающихся, чел:       слабовидящих и поздноослепших;250;15;15;15;16;12;;;11;;;15;;;;18;3;;1;;10;2;24;;;15;;;21;;;19;;;;10;13;8;7;;;;;;;250;7;120;;;49
10;cлепых;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11;Число классов для обучающихся с тяжелыми нарушениями речи, ед.;3;;;;;;;;;;;;;;1;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12;В них обучающихся, чел.;35;;;;;;;;;;;;;;12;;;12;;11;;;;;;;;;;;;;;;;;;;;;;;;;;35;;10;;;
13;Число классов для обучающихся с нарушением опорно-двигательного аппарата, ед.;45;;1;2;4;2;7;7;4;;;3;;;6;;;;1;;1;1;1;;;1;;;1;;;1;;;;1;1;;;;;;;;;;;;;;
14;В них обучающихся, чел.;85;;1;4;5;5;14;12;10;;;3;;;13;;;;1;;1;1;3;;;2;;;1;;;5;;;;1;3;;;;;;;;;85;;76;;;45
15;Число классов для обучающихся с задержкой психического развития, ед.;286;3;8;12;13;2;13;17;20;;;23;;;20;;;28;33;34;33;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16;В них обучающихся, чел.;3198;24;55;85;125;18;129;183;232;;;268;;;257;;;339;370;396;412;305;;;;;;;;;;;;;;;;;;;;;;;;3198;;268;;;
17;Число классов для обучающихся с расстройствами аутистического спектра, ед.;200;8;4;8;7;15;45;36;18;3;1;17;1;1;17;1;;8;4;3;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18;В них обучающихся, чел.;605;10;7;17;14;65;156;127;44;9;1;53;6;1;45;2;;18;15;9;4;2;;;;;;;;;;;;;;;;;;;;;;;;605;;532;;;344
19;Число классов для обучающихся со сложными дефектами, ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21;Число классов для обучающихся с иными ограниченными возможностями здоровья (кроме классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22;В них обучающихся, чел.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23;Итого классов (сумма строк 01,03, 05, 08, 11, 13, 15, 17, 19, 21);634;12;14;23;25;26;66;61;52;3;2;50;1;2;46;6;9;37;39;38;36;31;7;1;1;8;;;8;;;10;;;4;3;5;4;4;;;;;;;;;;;;
24;"В них обучающихся  (сумма строк 02, 04, 06, 07, 09, 10, 12, 14, 16, 18, 20, 22; сумма строк 25 - 27)";4457;49;78;121;160;123;300;323;334;9;4;356;6;5;338;35;38;369;387;416;427;310;41;8;8;42;;;43;;;53;;;16;11;21;14;12;;;;;;;4457;20;1277;;;503
25;в том числе обучаются:       очно;4457;49;78;121;160;123;300;323;334;9;4;356;6;5;338;35;38;369;387;416;427;310;41;8;8;42;;;43;;;53;;;16;11;21;14;12;;;;;;;4457;20;1277;;;503
26;очно-заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27;заочно;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28;из них (из строки 24):       воспитанники (без приходящих учащихся);232;4;1;2;2;15;6;6;20;;3;20;;4;11;9;21;1;4;1;2;4;12;2;4;14;;;19;;;14;;;3;4;10;7;7;;;;;;;232;12;196;;;50
29;девочки;1465;24;22;45;59;42;89;103;105;3;2;127;;2;105;14;17;108;119;124;133;112;16;5;4;14;;;24;;;24;;;5;4;6;6;2;;;;;;;1465;4;396;;;147
30;лица с ограниченными возможностями здоровья;4457;49;78;121;160;123;300;323;334;9;4;356;6;5;338;35;38;369;387;416;427;310;41;8;8;42;;;43;;;53;;;16;11;21;14;12;;;;;;;;;;;;490
31;из них (из строки 30):             инвалиды;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;4;;;2;;2;4;7;;;;;;;;;;;;
32;дети-инвалиды;1277;15;11;28;29;97;166;129;125;7;4;107;6;5;87;30;35;53;40;40;38;19;31;8;8;36;;;37;;;38;;;14;10;15;7;2;;;;;;;;;;;;474
33;инвалиды (кроме учтенных в строке 31);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34;дети-инвалиды (кроме учтенных в строке 32);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
35;дети-сироты и дети, оставшиеся без попечения       родителей;35;;1;;1;;4;3;9;;;2;;1;4;;1;;2;1;2;4;;;;;;;;;;;;;;;;;;;;;;;;35;;4;;;3
36;из них воспитанники (без приходящих учащихся);8;;1;;1;;;;;;;;;1;;;1;;;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;6;;1;;;
37;обучающиеся иностранные граждане;28;;2;;;;1;3;;;;1;;;3;;;4;4;4;2;3;;;;;;;;;;;;;;;1;;;;;;;;;27;1;2;;;2
38;из них девочки;11;;;;;;;2;;;;;;;1;;;3;2;1;;2;;;;;;;;;;;;;;;;;;;;;;;;10;;1;;;1
39;обучающиеся лица без гражданства;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
