;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
№ строки;Наименование показателя;Всего  (сумма граф 4 - 17);1-й класс;1-й класс первого года обучения;1-й класс второго года обучения;2-й класс;3-й класс;4-й класс;5-й класс;6-й класс;7-й класс;8-й класс;9-й класс;10-й класс;11-й класс;12-й класс
1;Число классов с нормативным сроком освоения программ 9 лет, ед.;840;40;;;64;82;87;101;106;114;124;122;;;
2;В них обучающихся, чел.;4568;148;;;285;361;483;557;616;657;756;705;;;
3;Число классов с нормативным сроком освоения программ 10 лет, ед.;89;;8;12;9;11;11;9;10;7;7;1;4;;
4;В них обучающихся, чел.;482;;25;33;40;61;84;48;59;48;45;2;37;;
5;Число классов с нормативным сроком освоения программ 11 лет, ед.;32;4;3;5;1;2;1;2;3;1;2;;6;2;
6;В них обучающихся, чел.;119;4;4;10;1;5;2;11;13;8;10;;34;17;
7;Число классов с нормативным сроком освоения программ 12 лет, ед.;126;3;;;6;8;12;11;10;14;13;20;16;8;5
8;В них обучающихся, чел.;808;19;;;31;45;60;79;73;86;121;144;91;38;21
9;Число классов с нормативным сроком освоения программ 13 лет, ед.;171;;13;15;13;19;13;18;17;17;20;6;10;5;5
10;В них обучающихся, чел.;851;;44;63;57;84;69;101;89;85;121;45;50;23;20
11;Итого классов для обучающихся с умственной отсталостью (интеллектуальными нарушениями), ед. (сумма строк 01, 03, 05, 07, 09);1258;47;24;32;93;122;124;141;146;153;166;149;36;15;10
12;"В них обучающихся, чел. (сумма строк 02, 04, 06, 08, 10;    сумма строк 13-15)";6828;171;73;106;414;556;698;796;850;884;1053;896;212;78;41
13;в том числе обучаются:          очно;6820;170;73;106;414;556;697;794;849;883;1052;895;212;78;41
14;очно-заочно;8;1;;;;;1;2;1;1;1;1;;;
15;заочно;;;;;;;;;;;;;;;
16;из них (из строки 12):       воспитанники (без приходящих учащихся);553;19;3;10;40;46;71;48;66;58;83;55;35;10;9
17;девочки;2523;65;24;43;158;208;261;298;323;314;390;324;75;24;16
18;лица с ограниченными возможностями здоровья;6828;171;73;106;414;556;698;796;850;884;1053;896;212;78;41
19;из них (из строки 18):             инвалиды;196;;;;;;;1;8;18;25;57;31;22;34
20;дети-инвалиды;2797;62;59;87;182;227;279;330;362;336;433;286;118;32;4
21;инвалиды (кроме учтенных в строке 19);1;;;;;;;;;;;1;;;
22;дети-инвалиды (кроме учтенных в строке 20);;;;;;;;;;;;;;;
23;дети-сироты и дети, оставшиеся без попечения родителей;153;;3;1;6;6;22;20;14;26;29;20;4;;2
24;из них воспитанники (без приходящих учащихся);45;;;;2;2;5;6;4;4;12;7;1;;2
25;обучающиеся иностранные граждане;21;;1;;1;2;5;2;4;4;1;1;;;
26;из них девочки;8;;;;1;;1;1;3;1;1;;;;
27;обучающиеся лица без гражданства;2;;;;1;;1;;;;;;;;
